crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110824204,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,정지수,E,기타,,,3078105002,32213,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,,www.sfcltd.co.kr,041-640-0001,041)634-1177,,19911223,12,,,,20/06/30,,,,,62,5.76,40001357,,,,00450339,2024/02/21,20230331,20240328
1101110824204,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,정지수,E,기타,,,3078105002,32213,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,,www.sfcltd.co.kr,041-640-0001,041)634-1177,,19911223,12,,,,20/06/30,,,,,56,5.30,43483160,,,,00450339,2023/02/20,20220331,20230330
1101110824204,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,정지수,E,기타,,,3078105002,32213,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,,www.sfcltd.co.kr,041-640-0001,041)634-1177,,19911223,12,,,,20/06/30,,,,,87,4,34376406,삼덕회계법인,의견거절,,00450339,2021/12/06,20210331,20220330
1101110824204,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,정지수,E,기타,,,3078105002,32213,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,,www.sfcltd.co.kr,041-640-0001,041)634-1177,,19911223,12,,,,20/06/30,,,,,90,,3040393,한영회계법인,의견거절,,00450339,2021/02/26,20200703,20210330
1101110824204,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,정지수,A,코스닥,,,3078105002,32213,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,,www.sfcltd.co.kr,041-640-0001,041)634-1177,,19911223,12,,,11/11/30,,,,,,90,,3040393,한영회계법인,의견거절,,00450339,2020/01/08,20200509,20200629
1101110824220,케이홀딩스 주식회사,"BK ELECTRONICS CO., LTD.",케이홀딩스,유 병 기,E,기타,,,1388110267,13901,경기도 안양시 만안구 일직로 88 케이타워(석수동),,www.bkec.co.kr,031-456-2580,031-425-2563,,19870425,12,,,,,,,,,0,,0,,,,00472818,2023/02/17,20221114,20260914
1101110824220,케이홀딩스 주식회사,"BK ELECTRONICS CO., LTD.",케이홀딩스,유 병 기,E,기타,,,1388110267,13901,경기도 안양시 만안구 일직로 88 케이타워(석수동),경기도 안양시 만안구 일직로 88 케이타워(석수동),www.bkec.co.kr,031-456-2580,031-425-2563,,19870425,12,,,,,,,,,0,,0,,,,00472818,2023/02/17,20260101,20260101
1101110824220,케이홀딩스(주),"K HOLDINGS CO.,LTD.",,유병기,,,,,1388110267,13901,경기도 안양시 만안구 일직로 88,케이타워(석수동),,82-031-456-2580,031-425-2563,비주거용 건물 임대업,19870425,,,,,,,,,,251,,0,,,,,,20251008,20251014
1101110824220,비케이전자 주식회사,"BK ELECTRONICS CO., LTD.",비케이전자,유 병 기,E,기타,,,1388110267,430849,경기도 안양시 만안구 박달2동 608-3,,www.bkec.co.kr,031-456-2580,031-425-2563,,19870425,12,,,,,,,,,0,,0,,,,00472818,2022/02/23,20200509,20221113
1101110824262,한천네트(주),,,,,,,,,,서울특별시 서초구 언남12길 29-12 양재동,양재동,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110824262,한천네트(주),,,,,,,,,,서울특별시 서초구,언남12길 29-12 (양재동),,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110824296,부일머트리얼공업 주식회사,"BOOIL MATERIAL IND.CO.,LTD.",부일머트리얼공업,조순조,E,기타,,,2188113880,133110,서울특별시 성동구 성수동1가 656-447,,www.booil.co.kr,497-5101,497-5100,,19911223,12,,,,,,,,,0,,0,,,,00358156,2017/06/30,20200509,20260914
1101110824296,부일머트리얼공업 주식회사,"BOOIL MATERIAL IND.CO.,LTD.",부일머트리얼공업,조순조,E,기타,,,2188113880,133110,서울특별시 성동구 성수동1가 656-447,서울특별시 성동구 성수동1가 656-447,www.booil.co.kr,497-5101,497-5100,,19911223,12,,,,,,,,,0,,0,,,,00358156,2017/06/30,20260101,20260101
1101110824296,부일머트리얼공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110824311,(주)삼보육가공,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110824311,(주)삼보육가공,,,,,,,,,,,,,03723440221,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110824329,(주)나이테산업,NAITCO,,김유수,,,,,1088143374,07037,서울 동작구 상도4동,214-94,,82-02-822-3355,02-822-9683,,19911223,,,,,,,,,,30,,0,,,,,,20200517,20200517
1101110824402,(주)필원코리아,"PHILWONKOREA CO.,LTD",,김승필,,,,,1068148204,13558,경기도 성남시 분당구 성남대로331번길 13,"604호 (정자동,백궁프라자1차)",,82-031-8016-8805,031-712-7615,,19920601,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110824478,동영금속(주),DONGYOUNGSPACER,,곽창수,,,,,1138123588,18516,경기 화성시 정남면,괘랑리    686-8,,82-031-354-5400,031-354-7700,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110824486,(주)동광중공업,DONG KWANG HEAVY INDUSTRIAL,,김성배,,,,,1348130510,18534,경기 화성시 팔탄면 고주리,122-4번지,,82-031-354-4499,031-366-1346,,19941101,,,,,,,,,,22,,0,,,,,,20200517,20200517
1101110824501,광정건설(주),"GWANGJUNG CONSTRUCTION CO.,LTD.",,박용훈,,,,,2208113786,06240,서울 강남구 역삼동,827-24  금마빌딩  3층,,82-02-568-8511,02-564-7410,,19911224,,,,,,,,,,26,,0,,,,,,20200517,20200517
1101110824593,(주)지인텍,G-intek Co.Ltd.,지인텍,서정주,E,기타,,,2128120869,134030,서울특별시 강동구 성내1동 459-10,,www.g-intek.com,470-4272,470-4271,,19911224,12,,,,,,,,,0,,0,,,,00314055,2024/06/28,20200509,20260914
1101110824593,(주)지인텍,G-intek Co.Ltd.,지인텍,서정주,E,기타,,,2128120869,134030,서울특별시 강동구 성내1동 459-10,서울특별시 강동구 성내1동 459-10,www.g-intek.com,470-4272,470-4271,,19911224,12,,,,,,,,,0,,0,,,,00314055,2024/06/28,20260101,20260101
1101110824593,(주)지인텍,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110824600,(주)경영테크노스,K-TECHNOS.CO.LTD.,,박경희,,,,,5048113821,39909,경북  칠곡군  왜관읍,금산리  998-5,,82-054-0973-2144,054-973-2146,,19911224,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110824626,참누리샘(주),ch,,최종재,,,,,1208163953,06698,서울특별시 서초구 효령로 20,202(방배동),,82-02-586-6533,02-586-6537,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110824709,(주)에이.엠어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110824709,(주)에이엠어패럴,A M APRAREL CO LTD,,김광익,,,,,2138180308,06309,서울 강남구 포이동,212번지  광수빌딩201호,,82-02-579-6768,02-579-6769,,19911224,,,,,,,,,,8,,0,,,,,,20200517,20200517
1101110824725,(주)성광도장,SUNG KWANG,,이광희,,,,,1138123628,08343,서울  구로구  오류2동,156-101  3층,,82-02-2617-4670,02-2617-4672,,19911224,,,,,,,,,,14,,0,,,,,,20200517,20200517
1101110824775,(주)태광건업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110824775,(주)태광건업,,,,,,,,,,,,,025155378,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110824791,(주)쥬비드,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110824791,(주)쥬비드,JUVID,,정용규,,,,,2038141967,01695,서울 노원구 상계동,341-7마블러스오피스텔3층,,82-02-2273-3747,,,19911224,,,,,,,,,,7,,0,,,,,,20200517,20200517
1101110824808,(주)에스모드서울,ESMOD SEOUL,에스모드서울,박윤정,E,기타,,,2118179843,06028,서울특별시 강남구 압구정로 106,,www.esmod.co.kr,02-511-7478,02-511-7470,,19920101,12,,,,,,,,,0,,0,,,,01216282,2019/03/29,20200509,20260914
1101110824808,(주)에스모드서울,ESMOD SEOUL,에스모드서울,박윤정,E,기타,,,2118179843,06028,서울특별시 강남구 압구정로 106,서울특별시 강남구 압구정로 106,www.esmod.co.kr,02-511-7478,02-511-7470,,19920101,12,,,,,,,,,0,,0,,,,01216282,2019/03/29,20260101,20260101
1101110824858,우리월드기업,,,김건중,,,,,2208118122,03086,서울 종로구 동숭동,1-140,,82-02-741-1023,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110824890,(주)두진아이디,DOOJINID,두진아이디,이선원,E,기타,,,1208110102,06168,"서울특별시 강남구 삼성로96길 6 (삼성동, LG트윈텔1) 611호",,djid158@outlook.kr,02-563-5801,02-563-5802,,19920101,12,,,,,,,,,0,,0,,,,01149023,2023/02/20,20200509,20260914
1101110824890,(주)두진아이디,DOOJINID,두진아이디,이선원,E,기타,,,1208110102,06168,"서울특별시 강남구 삼성로96길 6 (삼성동, LG트윈텔1) 611호","서울특별시 강남구 삼성로96길 6 (삼성동, LG트윈텔1) 611호",djid158@outlook.kr,02-563-5801,02-563-5802,,19920101,12,,,,,,,,,0,,0,,,,01149023,2023/02/20,20260101,20260101
1101110824931,(주)미림아트,MILIMART,,임형석,,,,,1018124056,110290,서울 종로구 인사동,147  (주)미림아트,,82-02-735-0660,,,19920110,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110825088,(주)동주종합해상,DONG JOO MARINE CORPORATION,,,,,,,2148199663,06619,서울 서초구 서초동,1321-1,,82-02-598-4100,,,19911226,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110825103,광림섬유,,,이하섭,,,31,주식회사,2188103591,05257,서울특별시 강동구 양재대로141길 14,3층(명일동),,02  426 3500,02  426 3502,,19911226,,,,,,,,Y,,10,,0,,,,,,20230131,20260914
1101110825103,광림섬유,,,이하섭,,,31,주식회사,2188103591,05257,서울 강동구 양재대로141길 14,(명일동),,02  426 3500,02  426 3502,,19911226,,,,,,,,Y,,10,,0,,,,,,20200517,20230130
1101110825103,(주)광림섬유,,,이춘섭,,,,,2188103591,05257,서울 강동구 명일동,312-43  4층,,82-02-426-3500,02-426-3502,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110825129,(주)세기아이앤디,,,,,,,,,,서울특별시 송파구 위례성대로12길 18  S타워502호,S타워502호,,,,,,,,,,,,,,,0,,0,,,,,,20260331,20260914
1101110825129,세기아이앤디,,,김수의,,,31,주식회사,2158122930,05636,서울 송파구 위례성대로12길 18,"(방이동, 제이에스빌딩) 502호",,02  542 0900,02  544 8337,,19911226,,,,,,,,Y,,18,,0,,,,,,20200517,20260330
1101110825129,(주)세기아이앤디,,,,,,,,,,서울특별시 송파구,위례성대로12길 18 ( S타워502호),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20240402
1101110825129,(주)세기아이앤디,"SEGI IND CO.,LTD",,김수의,,,,,2158122930,05636,서울특별시 송파구 위례성대로12길 18,"502(방이동,제이에스타워)",,82-02-542-0900,02-544-8337,,19911226,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110825137,(주)아이디에스상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110825137,(주)아이디에스상사,IDS CO. LTD.,,정사현,,,,,2158122570,05621,서울 송파구 송파1동,20-5,,82-02-416-2274,02-416-2280,,19911226,,,,,,,,,,11,,0,,,,,,20200517,20200517
1101110825144,주식회사 대덕강업,DAEDUK STEEL CO. LTD,대덕강업,모형택,E,기타,,,1308143406,14445,경기도 부천시 오정로 19 (삼정동),,,032-679-0009,032-679-0992,,19911226,12,,,,,,,,,0,,0,,,,00410261,2026/02/25,20220110,20260914
1101110825144,주식회사 대덕강업,DAEDUK STEEL CO. LTD,대덕강업,모형택,E,기타,,,1308143406,14445,경기도 부천시 오정로 19 (삼정동),경기도 부천시 오정로 19 (삼정동),,032-679-0009,032-679-0992,,19911226,12,,,,,,,,,0,,0,,,,00410261,2022/02/25,20260101,20260101
1101110825144,(주)대덕강업,DAEDUK STEEL,,모휘,,,,,1308143406,14445,경기도 부천시 오정로 19,(삼정동),,82-032-679-0009,032-679-0992,1차 금속제품 도매업,19911226,,,,,,,,,,33,,0,,,,,,20251008,20251014
1101110825144,주식회사 대덕강업,DAEDUK STEEL CO. LTD,대덕강업,모형택,E,기타,,,1308143406,421806,경기도 부천시 오정구 내동 200,,,032) 684-7799,032) 683-8191,,19911226,12,,,,,,,,,0,,0,,,,00410261,2021/02/24,20200509,20220109
1101110825210,이인영,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110825236,석계메디칼(주),SUK KEY,,임문기,,,,,2158122401,05544,서울 송파구 방이동,서울송파구방이동47의5,,82-02-418-3683,,,19911226,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110825244,준성산업(주,,,우재호,,,,,1058150779,06653,서울 서초구 서초동,1589-7  현대전원오피스텔708호,,82-02-591-9005,,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110825260,대하인터내셔날(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110825294,와쏘텔레콤(주),WASSO TELECOM INC.,와쏘텔레콤,김승옥,E,기타,,,1068147597,137060,서울특별시 서초구 방배동 782-34,,wasso.com,02-711-2000(허영찬),02-711-2200,,19911227,12,,,,,,,,,0,,0,,,,00261841,2017/06/30,20200509,20260914
1101110825294,와쏘텔레콤(주),WASSO TELECOM INC.,와쏘텔레콤,김승옥,E,기타,,,1068147597,137060,서울특별시 서초구 방배동 782-34,서울특별시 서초구 방배동 782-34,wasso.com,02-711-2000(허영찬),02-711-2200,,19911227,12,,,,,,,,,0,,0,,,,00261841,2017/06/30,20260101,20260101
1101110825351,(주)진성유통,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110825377,자유케이블판매(주),JAYUCABLE,자유케이블판매,김정태,E,기타,,,2028139925,04545,서울특별시 중구 창경궁로5가길 35 (산림동),,,02-2278-5566,,,19911227,12,,,,,,,,,0,,0,,,,01626319,2022/07/13,20220406,20260914
1101110825377,자유케이블판매(주),JAYUCABLE,자유케이블판매,김정태,E,기타,,,2028139925,04545,서울특별시 중구 창경궁로5가길 35 (산림동),서울특별시 중구 창경궁로5가길 35 (산림동),,02-2278-5566,,,19911227,12,,,,,,,,,0,,0,,,,01626319,2022/07/13,20260101,20260101
1101110825377,자유케블판매(주),JAYOO CABLE,,김정태,,,,,2028139925,04545,서울 중구 산림동,75번지,,82-02-2278-5566,02-2263-5545,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110825385,인광전력(주),IN KWANG,,정말영,,,,,3128112811,31515,충청남도  아산시  충무로82번길  17-7,(권곡동),,82-041-548-3921,041-548-3920,,19911227,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110825426,씨에스코스텍(주),,,,,,,,,,경기도 김포시 애기봉로456번길 72 개곡리,개곡리,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110825426,씨에스코스텍(주),,,,,,,,,,경기도 김포시,애기봉로456번길 72 (개곡리),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110825434,상광건설주식회사,Sangkwang construcrion co.ltd.,상광건설,이해경,E,기타,,,1148192977,137902,서울특별시 서초구 잠원동8-2 대능빌딩 603호,,,02-517-2500,02-517-8904,,19991201,12,,,,,,,,,0,,0,,,,00550037,2017/06/30,20200509,20260914
1101110825434,상광건설주식회사,Sangkwang construcrion co.ltd.,상광건설,이해경,E,기타,,,1148192977,137902,서울특별시 서초구 잠원동8-2 대능빌딩 603호,서울특별시 서초구 잠원동8-2 대능빌딩 603호,,02-517-2500,02-517-8904,,19991201,12,,,,,,,,,0,,0,,,,00550037,2017/06/30,20260101,20260101
1101110825434,상광건설㈜,,,,,,,,,,서울특별시 서초구,,,,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110825442,(주)성도훼브릭,,,,,,,,,,서울특별시 중구 퇴계로 108 (회현동3가),(회현동3가),,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110825442,(주)성도훼브릭,,,,,,,,,,서울특별시 중구,퇴계로 108 ((회현동3가)),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110825468,(주)씨제이상사,C.J. CORPORATION,,임채진,,,,,1118117004,03452,서울 은평구 신사1동,35-12,,82-02-308-7466,02-308-7465,,19911230,,,,,,,,,,26,,0,,,,,,20200517,20200517
1101110825525,(주)성경종합식품,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110825533,주식회사코멕스산업,"KOMAX INDUSTRIAL CO.,LTD",코멕스산업,구자일,F,기타,,,1368111727,153023,서울특별시 금천구 가산동 459-7,,WWW.KOMAX.NET,839-7811,839-9500,,19911227,12,,,,,,,,,0,,0,,,,00207162,2023/02/16,20200509,20260914
1101110825533,주식회사코멕스산업,"KOMAX INDUSTRIAL CO.,LTD",코멕스산업,구자일,F,기타,,,1368111727,153023,서울특별시 금천구 가산동 459-7,서울특별시 금천구 가산동 459-7,WWW.KOMAX.NET,839-7811,839-9500,,19911227,12,,,,,,,,,0,,0,,,,00207162,2023/02/16,20260101,20260101
1101110825533,(주)코멕스산업,KOMAX INDUSTRIAL CO,,구자일,,,,,1198503609,08503,서울 금천구 가산동,459-7,,82-02-839-7811,02-839-9500,합성수지 및 기타 플라스틱 물질 제조업,19940831,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110825583,을진실업(주),Euljin,을진실업,김두일,E,기타,,,2078133227,135868,서울특별시 강남구 삼성2동 41∼51,,www.ej21.co.kr,02-548-2840,02-548-2843,,19911227,12,,,,,,,,,0,,0,,,,00493653,2017/06/30,20200509,20260914
1101110825583,을진실업(주),Euljin,을진실업,김두일,E,기타,,,2078133227,135868,서울특별시 강남구 삼성2동 41∼51,서울특별시 강남구 삼성2동 41∼51,www.ej21.co.kr,02-548-2840,02-548-2843,,19911227,12,,,,,,,,,0,,0,,,,00493653,2017/06/30,20260101,20260101
1101110825583,을진실업(주),,,,,,,,,,,,,01*********,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3892,063-830-7197,,19911227,12,03/11/04,,,,,,,,333,10.6,64000000,삼일회계법인,적정의견,,00203582,2026/03/31,20260331,20260914
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,333,10.6,64000000,삼일회계법인,적정의견,,00203582,2023/02/17,20260311,20260330
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,333,9.8,62000000,삼일회계법인,적정의견,,00203582,2023/02/17,20250312,20260310
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,333,9.8,62000000,삼일회계법인,적정의견,,00203582,2023/02/17,20260101,20260101
1101110825624,(주)한솔홈데코,"HANSOL HOMEDECO CO., LTD.",,김경록,,,,,1028137194,07071,서울특별시  동작구  보라매로5길  15,"27층  (신대방동,전문건설회관빌딩)",,82-02-3287-6871,02-3287-6823,강화 및 재생 목재 제조업,19911227,,,,,,,,,,431,,0,,,,,,20251008,20251014
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,333,9.8,62000000,,,,00203582,2023/02/17,20250311,20250311
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,340,9.5,54000000,,,,00203582,2023/02/17,20240312,20250310
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,340,9.5,54000000,한영회계법인,적정의견,,00203582,2023/02/17,20240316,20240328
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,303,10.1,63000000,,,,00203582,2023/02/17,20230315,20240311
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,305,9.7,62000000,,,,00203582,2023/02/17,20220315,20230314
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,267,10.8,56000000,한영회계법인,적정의견,,00203582,2022/02/17,20210316,20220314
1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,김경록,P,유가,,,1028137194,07071,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3881,063-830-7197,,19911227,12,03/11/04,,,,,,,,259,13.2,56000000,한영회계법인,적정의견,,00203582,2020/05/15,20200509,20210315
1101110825658,태양조명주식회사,TAEYANG LIGHTING Corp.,태양조명,진옥숙,E,기타,,,1098128416,07571,"서울특별시 강서구 공항대로 445 (등촌동, 태양빌딩)",,,02-3665-2121,02-3665-2213,,19920703,12,,,,,,,,,0,,0,,,,01226100,2017/06/30,20200509,20260914
1101110825658,태양조명주식회사,TAEYANG LIGHTING Corp.,태양조명,진옥숙,E,기타,,,1098128416,07571,"서울특별시 강서구 공항대로 445 (등촌동, 태양빌딩)","서울특별시 강서구 공항대로 445 (등촌동, 태양빌딩)",,02-3665-2121,02-3665-2213,,19920703,12,,,,,,,,,0,,0,,,,01226100,2017/06/30,20260101,20260101
1101110825674,(주)통일의료기,"TONG IL MEDICAL CO.,LTD.",,김덕중,,,,,2088112400,03124,서울 종로구 종로6가,81-1,,82-02-741-1461,,,19920110,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110825690,대주특수강(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110825715,다나엔지니어링,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110825715,다나엔지니어링,,,,,,,,,,,,,04175815600,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110825765,(주)쿠옥션,KUAUCTION,쿠옥션,최광현,E,기타,,,1128132105,110756,서울특별시 종로구 적선동 적선현대빌딩 905,,,02-723-1389,02-723-1383,,20060710,12,,,,,,,,,0,,0,,,,00640400,2017/06/30,20200509,20260914
1101110825765,(주)쿠옥션,KUAUCTION,쿠옥션,최광현,E,기타,,,1128132105,110756,서울특별시 종로구 적선동 적선현대빌딩 905,서울특별시 종로구 적선동 적선현대빌딩 905,,02-723-1389,02-723-1383,,20060710,12,,,,,,,,,0,,0,,,,00640400,2017/06/30,20260101,20260101
1101110825773,(주)신한．이．씨．엠,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110825773,(주)신한．이．씨．엠,,,,,,,,,,,,,026664194,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110825781,한미철강(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110825781,한미철강(주),,,,,,,,,,,,,02  617 1582,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110825806,(주)이경어패럴대표이사최공나,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110825806,(주)이경어패럴대표이사최공나,,,,,,,,,,,,,22486970,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110825880,동북콘베어공업(주),,,이관희,,,,,1138123837,152050,서울 구로구 구로동,1258중앙유통라-1325,,82-02-2101-3002,02-2611-8726,,19911228,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110825913,웅산엔지니어링,,,오세복,,,31,주식회사,1178113476,21053,인천광역시 계양구 계양대로 188,"201호 (계산동, 대덕노바체빌딩)",,032 551 6500,032 551 9393,,19911227,,,,,,,,Y,,14,,0,,,,,,20230331,20260914
1101110825913,웅산엔지니어링,,,오세복,,,31,주식회사,1178113476,21053,인천광역시 계양구 계양대로 188,(계산동)대덕노바체빌딩 201호,,032 551 6500,032 551 9393,,19911227,,,,,,,,Y,,14,,0,,,,,,20221130,20230330
1101110825913,웅산엔지니어링,,,오세복,,,31,주식회사,1178113476,21053,인천 계양구 계양대로,"188, 상가 201호 (계산동,대덕노바체)",,032 551 6500,032 551 9393,,19911227,,,,,,,,Y,,14,,0,,,,,,20200517,20221129
1101110825913,(주)웅산엔지니어링,Woongsan E.N.G,,오세복,,,,,1178113476,21053,인천광역시 계양구 계양대로 188,201호(계산동),,82-032-551-6500,032-551-9393,,19911227,,,,,,,,,,14,,0,,,,,,20200517,20200517
1101110825939,(주)한국시엔에이,"Korea cna Co., Ltd",한국시엔에이,김동원,E,기타,,,2068149686,135080,서울특별시 강남구 역삼동 736-49 종합빌딩2층,,www.cna.co.kr,02-3452-6300,02-3453-2193,,19911228,12,,,,,,,,,0,,0,,,,00381701,2017/06/30,20200509,20260914
1101110825939,(주)한국시엔에이,"Korea cna Co., Ltd",한국시엔에이,김동원,E,기타,,,2068149686,135080,서울특별시 강남구 역삼동 736-49 종합빌딩2층,서울특별시 강남구 역삼동 736-49 종합빌딩2층,www.cna.co.kr,02-3452-6300,02-3453-2193,,19911228,12,,,,,,,,,0,,0,,,,00381701,2017/06/30,20260101,20260101
