,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
12994,1101110738653,(주)미화,MI HWA,,"[""유호석""]",2118165897.0,서울 강남구 역삼동,837-26  삼일프라자빌딩  615호,,82-02-539-6859,19910110.0,6,20200517,0
12995,1101110738786,(주)화신,,,"[""문영규""]",4188108992.0,전북 전주시 덕진구진북2동,1044-5,,82-063-251-4419,19910201.0,21,20200517,0
12996,1101110738801,(주)제이디무역,"J.D.TRADERS CO., LTD.",,"[""김정도""]",1058145674.0,서울특별시 마포구 월드컵북로 57-7,2층 (성산동),,82-02-335-3776,,0,20200517,0
12997,1101110738819,한국썬마이크로시스템즈주식회사,Sun Micro Systems Korea Ltd.,한국썬마이크로시스템즈,"[""유원식""]",1208117667.0,"서울특별시 강남구 삼성동 159-1 무역센터15,16층",,,02-2193-5114,19901224.0,0,20260914,0
12998,1101110738851,주식회사 성주인터내셔날,SUNG JOO INTERNATIONAL LTD.,성주인터내셔날,"[""김성주""]",2038142461.0,서울특별시 강서구 등촌1동 628-7번지,,www.sji.co.kr,02-3660-2300,19901224.0,0,20260914,0
12999,1101110738942,건진토건(주),,,[],,,,,,,0,20260914,0
13000,1101110738950,(주)빅선인터내셔날,"BIG SUN INT'L CO.,LTD",,"[""한석환""]",2158114333.0,서울 송파구 오금동,139-12 빅선빌딩,,82-02-404-7921,19901224.0,0,20200517,0
13001,1101110738984,(주)서파상사,,,[],,서울특별시 관악구 남부순환로 1506 동명빌딩 신림동,동명빌딩 신림동,,,,0,20260914,0
13002,1101110739007,(주)명진유공압,,,[],,,,,,,0,20260914,0
13003,1101110739023,(주)에이취브러더스,"H BROTHERS CO.,LTD",,"[""황원""]",1208106312.0,서울 강남구 삼성동,142-6번지,,82-02-554-0527,19901226.0,0,20200517,0
13004,1101110739049,(주)KLT,"KLT Co.,Ltd.",KLT,"[""양윤종""]",1288124823.0,경기도 파주시 탄현면 방촌로955번길 34-12,,www.pulsarlube.co.kr,02-2135-3709,19901226.0,0,20260914,0
13005,1101110739065,주)기림식품,GILIM FOOD CO LTD,,"[""김시형""]",1208129542.0,경기 광주시 실촌읍 곤지암리,103,,82-031-762-2202,19910101.0,0,20200517,0
13006,1101110739073,칠산해운(주),,,[],,서울특별시 중구 삼일대로 363 장교빌딩 1203호 장교동,장교빌딩 1203호 장교동,,,,0,20260914,0
13007,1101110739114,대영정공산업(주),DAE YOUNG JANG KONG,,"[""김영환""]",1118115103.0,서울 은평구 응암3동,119-26,,82-02-376-1567,19910101.0,13,20200517,0
13008,1101110739172,(주)주신월드,,,[],,,,,,,0,20260914,0
13009,1101110739198,(주)한국리프트렌탈,GOGO INDUSTRIES CO LTD,,"[""우종길""]",1148140028.0,경기 남양주시 진접읍,금곡리  442-1,,82-02-554-9694,19901226.0,47,20200517,0
13010,1101110739205,(주) 케이씨엔에이,KC&A CORPORATION,케이씨엔에이,"[""지용석"", ""김정수""]",2118604269.0,경기도 용인시 기흥구 탑실로35번길 14 (공세동) 한국알콜산업그룹빌딩 6층,,www.kcna.co.kr,031-881-8021,19901226.0,0,20260914,0
13011,1101110739213,대일기전(주),,,[],,,,,,,0,20260914,0
13012,1101110739263,(주)옥시,"OXY.CO.,LTD.",옥시,"[""신현우""]",2198105044.0,"서울특별시 강남구 역삼동 706-1 데이콤빌딩 15,16층",,WWW.OXY.CO.KR,02-6003-4152,19901227.0,0,20260914,0
13013,1101110739289,(주)대신산업개발,DAE SIN IND,,"[""박우정""]",1118115331.0,서울  은평구  갈현1동,393-4    수정탕    3층,,82-02-359-5648,19870420.0,23,20200517,0
13014,1101110739362,(주)판동조경산업,,,[],,,,,,,0,20260914,0
13015,1101110739437,(주)에이치씨비,HCB,에이치씨비,"[""최수진""]",1088146084.0,"서울특별시 동작구 남부순환로 2013 (사당동, 모범빌딩)",,,02-523-4900,19950103.0,0,20260914,0
13016,1101110739453,서일강관(주),,,[],,,,,,,0,20260914,0
13017,1101110739479,(주)동서리서치,,,[],,서울특별시 서초구 강남대로 507 신태양빌딩 신태양빌딩 반포동,신태양빌딩 신태양빌딩 반포동,,,,0,20260914,0
13018,1101110739487,(주)사이노젠,Cynogen,사이노젠,"[""주광선""]",2208106247.0,충청남도 천안시 입장면 가산리 273번지,,www.ctc-filter.com,041-589-1300,19901227.0,0,20260914,0
13019,1101110739502,삼보엠피(주),SAMBOMP,삼보엠피,"[""정재욱""]",1068126457.0,서울특별시 서초구 효령로31길 86 (방배동),,,02-3472-4716,19910101.0,0,20260914,0
13020,1101110739552,(주)상기코퍼레이션,SANGKI CORPORATION Ltd.,상기코퍼레이션,"[""장효상"", ""장광준""]",1168130055.0,"서울특별시 서초구 효령로 177 5층,6층 (서초동, 상기빌딩)",,,02-780-8515,19910101.0,0,20260914,0
13021,1101110739560,원일정보기술(주),,,[],,,,,,,0,20260914,0
13022,1101110739635,(주)삼화개발,"SAMHWA DEVELOPMENT CO.,LTD",삼화개발,"[""최혜경""]",2158116312.0,경기도 시흥시 소망공원로 159,,,031-499-7010,19910401.0,0,20260914,0
13023,1101110739693,(주)일양철강,,,[],,,,,,,0,20260914,0
13024,1101110739742,서부자동차공업（주）오세열,,,[],,서울특별시 강서구,,,,,0,20260914,0
13025,1101110739776,(주)에스아이에스,,,[],,"경기도 성남시 분당구 황새울로132번길 27, 103동 102호 (정자동, 느티마을경남,선경연립)","103동 102호 (정자동, 느티마을경남,선경연립)",,,,0,20260914,0
13026,1101110739841,(주)포스코와이드,POSCO WIDE,포스코와이드,"[""김원희""]",1208128198.0,"서울특별시 중구 세종대로 73 (서소문동, 태평로빌딩)",,https://www.poscowide.com/,02-3467-6926,19901228.0,0,20260914,0
13027,1101110739875,상신정비공업,,,"[""이재홍""]",1198104764.0,서울 금천구 시흥대로,287 (시흥동),,02  802 5551,19901228.0,33,20210331,0
13028,1101110739958,듀블린코리아(주),DUBLINKOREA,,"[""에드워드제이러너""]",1268111787.0,경기 성남시중원구 상대원동,223-25스타타워아파트형공장  1003호,,82-031-8018-5777,19870607.0,0,20200517,0
13029,1101110740010,(주)상아유통,SANG A YU TONG,,"[""한효택""]",2018143713.0,서울 중구 명동2가,50-9,,82-02-776-4714,19910101.0,0,20200517,0
13030,1101110740020,(주)대경텍스타일,DAEKYEONG TEXTILE,,"[""윤정구""]",2098112664.0,서울특별시 성북구 종암로19길 82,5층(종암동),,82-02-923-0085,,0,20200517,0
13031,1101110740038,내외종합건축사사무소,,,"[""민형준""]",2138137418.0,서울특별시 강남구 개포로15길 34,(개포동),,02 578 8880,19910101.0,20,20260914,0
13032,1101110740046,(주)연.하나로기획,Yonhanaro Communications,연.하나로기획,"[""송태일""]",1058145034.0,"서울특별시 마포구 월드컵북로 59 7층 (성산동, 레이즈빌딩)",,www.yonhanaro.com,02-6324-7308,19901228.0,0,20260914,0
13033,1101110740054,(주)케스전자,KOREA ELECTRONICS SUPPORT SYSTEM IN,,"[""손희주""]",1098125821.0,서울 강서구 염창동,75-8번지,,82-02-3664-2685,19861228.0,2,20200517,0
13034,1101110740096,강원하이텍,,,[],,,,,,,0,20260914,0
13035,1101110740103,서암상사(주),,,"[""강두형""]",1118115326.0,서울 서대문구 연희2동,92-18  연희빌딩,,82-02-333-5518,19901229.0,10,20200517,0
13036,1101110740111,(주)유니코씨스템,UNICO,,"[""김만곤""]",1148140090.0,서울 서초구 방배본동,772-13,,82-02-594-0081,19910101.0,10,20200517,0
13037,1101110740244,경동상사,,,"[""김상섭""]",1138120785.0,서울 구로구 개봉로,15 (개봉동),,0226183000,19901229.0,5,20260914,0
13038,1101110740278,(주)아이테크,I TECH. CO. LTD,아이테크,"[""송원석""]",1398127422.0,인천광역시 남동 고잔 715-9 남동공단 146B 10L,,www.itechimpcb.com,032)819-6031,19901229.0,0,20260914,0
13039,1101110740369,성원스틸레이져(주),SUNG WON STEEL.CO.LTD,,"[""강영수""]",1198105837.0,서울특별시 금천구 시흥대로 39,,,82-02-809-6700,19901229.0,6,20200517,0
13040,1101110740385,삼풍종합전기(주),SAM POONG,,"[""양태호""]",2198103779.0,서울 송파구 잠실동,223,,82-02-424-2897,19910103.0,4,20200517,0
13041,1101110740434,(주)풍남양회,,,[],,,,,,,0,20260914,0
13042,1101110740468,(주)협진철강,,,[],,,,,,,0,20260914,0
13043,1101110740484,로크웰 오토메이션 코리아 주식회사 (구:로크웰 인터내셔날 코리아 주식회사),Rockwell automation korea ltd.,로크웰오토메이션코리아,"[""토마스에이오라일리""]",2298105605.0,서울특별시 강남구 대치동 1009-5 구상빌딩 3층,,www.rockwell.co.kr,02-2188-4400,19910103.0,0,20260914,0
13044,1101110740525,동신선박 주식회사,"Dongshin Maritime Agency Co.,Ltd.",동신선박,"[""강부부""]",1028131773.0,서울특별시 종로구 당주동 세종빌딩 8층,,,02-3701-1800,19910129.0,0,20260914,0
13045,1101110740533,(주)마스타자동차관리,"Master Motors Management Co.,LTD",마스타자동차관리,"[""장기봉""]",1058180287.0,"서울특별시 서초구 서초중앙로31길 6-5 (반포동, 가호)",,master.co.kr,02-337-7111,19910103.0,0,20260914,0
13046,1101110740583,대원개발(주),,,[],,,,,,,0,20260914,0
13047,1101110740632,풍성금속(주),,,[],,,,,,,0,20260914,0
13048,1101110740707,(주)세아이앤티,"SeAH ENT CO., LTD",세아이앤티,"[""김주현""]",1338127517.0,경상북도 포항시 남구 철강로 348 (호동),,www.seahent.co.kr,054-727-2300,19910104.0,0,20260914,0
13049,1101110740715,(주)제이슨상사,JASON INTERNATIONAL INC.,제이슨상사,"[""권승렬""]",1058161223.0,서울특별시 영등포구 양평동3가 40-2 에이스빌딩 601,,,02-2633-1133,19910104.0,0,20260914,0
13050,1101110740723,(주)여의종합건축사사무소,yoi architech. ltd.,,"[""최용묵""]",1058173622.0,서울특별시 마포구 와우산로 148,"7층 (창전동,덕산빌딩)",,82-02-3142-5629,,0,20200517,0
13051,1101110740731,씨아이이에스,C.I.E.S.,씨아이이에스,"[""이기훈""]",1168130152.0,서울특별시 강서구 등촌동 673-5,,www.cies.co.kr,02-3662-7121,19901227.0,0,20260914,0
13052,1101110740898,(주)국제기구,"KUKJE MACHINE AND TOOLS CO.,LTD",,"[""한영진""]",1138120830.0,경기 광명시 소하1동,1345번지  광명테크노파크  A동  1508호,,82-02-2671-5186,19910114.0,12,20200517,0
13053,1101110740939,(주)혜성그랜드,"HYESEONG GRAND CO.,LTD.",,"[""하성욱""]",1118115253.0,서울 구로구 구로3동,826-1  동일테크토타운  2차  301호,,82-02-333-7411,19910107.0,14,20200517,0
13054,1101110740971,(주)전대우시스템,,,"[""주영욱""]",2148176302.0,경기 남양주시 와부읍 덕소리현대홈타운AP,104-203,,82-02-425-6333,,0,20200517,0
13055,1101110740997,동신기전주식회사,DONG SHIN ELECTRIC MACHINERY CO LTD,,"[""정정수""]",1398122029.0,인천광역시 남동구 남동동로93번길 33,(고잔동142블럭14롯트),,82-032-814-7986,19910111.0,15,20200517,0
13056,1101110741052,유앤아이환경기술(주),YOU AND I ENV,,"[""신창국""]",2198103861.0,경기 성남시중원구 상대원동,442-5  쌍용  IT  트윈타워  B  동  610,,82-031-733-0505,19910107.0,10,20200517,0
13057,1101110741078,대보공업(주),,,[],,울산광역시 남구 왕생로124번길 5 달동,달동,,,,0,20260914,0
13058,1101110741127,(주)서울플랜트,"SEOULPLANT ENGINEERING & CONSTRUCTION CO., LTD.",서울플랜트,"[""안진세""]",2148608191.0,서울특별시 강남구 역삼동 823-14,,www.seoulplant.co.kr,02-508-3561~4,19910118.0,0,20260914,0
13059,1101110741185,(주)서진미디어,,,[],,,,,,,0,20260914,0
13060,1101110741200,(주)곤지암산업,,,[],,,,,,,0,20260914,0
13061,1101110741341,일진교역(주),RAH DO SEON,,"[""라도선""]",2048119828.0,서울 동대문구 제기2동,1126-5번지,,82-02-968-6111,19910108.0,5,20200517,0
13062,1101110741466,신일분산기,,,"[""박승진""]",1198108815.0,인천광역시 서구 중봉대로262번길 10-14,", 1동 (석남동)",,032 814 0057,19910108.0,4,20260914,0
13063,1101110741490,(주)세주여행사,"SEJU TRAVER SERVICE CO.,LTD",,"[""박경일""]",1048139238.0,서울특별시 서초구 강남대로 527,1402호,,82-02-773-3900,19910108.0,5,20200517,0
13064,1101110741523,(주)선기인터내셔날,"SUN KEY INTERNATIONAL CO.,LTD",,"[""배종욱""]",2148152464.0,서울 송파구 풍납동,259-8  강진빌딩  602,,82-02-3473-0890,19910116.0,35,20200517,0
13065,1101110741549,은성피혁(주),,,[],,,,,,,0,20260914,0
13066,1101110741614,(주)화인어쇼세이트,,,[],,서울특별시 강남구,,,,,0,20260914,0
13067,1101110741622,주식회사  신성엔지니어링,ShinSung Engineering,신성엔지니어링,"[""정재규"", ""정태섭""]",1388100094.0,"경기도 과천시 별양상가로 7 414호, (별양동)",,sseng.co.kr,02-3498-6000,19910123.0,0,20260914,0
13068,1101110741656,남두건설주식회사,,,[],,,,,,,0,20260914,0
13069,1101110741713,재종통상(주),,,[],,서울특별시 중구 정동길 21-15 정동,정동,,,,0,20260914,0
13070,1101110741721,(주)대근토건,daekeun,대근토건,"[""김병호.최호곤.김대근""]",2198112623.0,"서울특별시 광진구 아차산로73길 33 (광장동, 대근빌딩) 3-4층",,,02-452-3465,19910109.0,0,20260914,0
13071,1101110741747,(주)세븐팀코리아,SUK WOO IM,,"[""임석우""]",1068126665.0,서울 용산구 한강로3가,16-49삼구빌딩1813호,,82-02-711-8090,19910109.0,0,20200517,0
13072,1101110741771,(주)진일에프엔이,,,"[""안학찬""]",1138121047.0,서울 구로구 고척동,103-4산업용품상가329,,82-02-681-5973,19910121.0,6,20200517,0
13073,1101110741804,한서인터내셔날(주),,,[],,,,,,,0,20260914,0
13074,1101110741812,(주)우신테크,,,[],,경기도 안양시 만안구 안양천서로 93 안양동,안양동,,,,0,20260914,0
13075,1101110741961,(주)필네트,"PHILNET CO.,LTD",,"[""박영만""]",2118161547.0,서울특별시 구로구 경인로55길 51,405호,,82-02-2636-6657,19910110.0,18,20200517,0
13076,1101110742026,삼미유도로(주),SAM MI,,"[""황봉근""]",1078141295.0,,,,,,0,20200517,0
13077,1101110742076,명동개발(주),"Myung Dong Development Co., Ltd.",명동개발,"[""슈사드취라누사티""]",1048158711.0,서울특별시 중구 남대문로5가 대우센타빌딩 1029,,,755-5895,20001220.0,0,20260914,0
13078,1101110742125,(주)한성엘지,,,[],,,,,,,0,20260914,0
13079,1101110742141,(주)엠비씨씨앤아이,"MBC C&I Co.,Ltd",엠비씨씨앤아이,"[""도인태""]",1168159673.0,"경기도 고양시 일산동구 호수로 596 (장항동, 엠비씨드림센터)",,www.mbccni.co.kr,02-789-9302,19910110.0,0,20260914,0
13080,1101110742159,(주)엠비씨미디어텍,MBC MEDIA TECH CO.LTD,엠비씨미디어텍,"[""황희만""]",2198103819.0,서울특별시 마포구 상암동 1580번지 DMC첨단산업센터2층,,www.mbcmt.co.kr,02)3153-5500,19910110.0,0,20260914,0
13081,1101110742167,(주)뉴서울비둘기항공관광,,,"[""이춘화""]",1078130691.0,서울 영등포구 영등포동,6번지크리닉B/D2층,,82-02-2631-6000,,0,20200517,0
13082,1101110742208,(주)대호주택,,,[],,,,,,,0,20260914,0
13083,1101110742216,주썬코리아여행사임진규,,,[],,,,,,,0,20260914,0
13084,1101110742232,(주)파라다이스 인천,PARADISE INCHON,파라다이스인천,"[""김성택""]",1218135479.0,인천광역시 중구 항동1가 3-2,,paradise.co.kr,032-762-5181,20000406.0,0,20260914,0
13085,1101110742307,(주)한국침장,,,[],,,,,,,0,20260914,0
13086,1101110742323,(주)훌트랜스코리아,,,[],,,,,,,0,20260914,0
13087,1101110742331,주식회사 토방건설,"tobang construction co.,ltd.",토방건설,"[""조병상""]",2148124895.0,"서울특별시 강남구 밤고개로1길 10 (수서동, 수서현대벤쳐빌)",,,3411-7001,19910111.0,0,20260914,0
13088,1101110742357,우진전장(주),"WOOJIN ELECTRIC CO.,Ltd",우진전장,"[""정승호""]",2188115501.0,"서울특별시 성동구 아차산로11가길 33 (성수동2가, 우진전장주식회사)",,,024634900,19910201.0,0,20260914,0
13089,1101110742399,동양식품기계(주),"DONG YANG FOOD MACHINERY CO.,",동양식품기계,"[""김석규""]",1198104842.0,서울특별시 금천구 두산로11길 23 (독산동),,www.dyfm.co.kr,02-856-9759,19910111.0,0,20260914,0
13090,1101110742406,(주)엠아이텍,"MITECH CO.,LTD.",엠아이텍,"[""곽재오""]",2038148392.0,"경기도 평택시 진위면 하북2길 174 (진위면, 주식회사엠아이텍)",,www.mitech.co.kr,070-4304-7443,19910401.0,179,20260914,0
13091,1101110742414,나우엔지니어링,,,[],,,,,,,0,20260914,0
13092,1101110742430,제일냉풍(주),,,[],,,,,,,0,20260914,0
13093,1101110742472,비케이건설(주),,,[],,충청북도 음성군 금일로965번길 119 용성리,용성리,,,,0,20260914,0
13094,1101110742498,(주)두오존,,,[],,,,,,,0,20260914,0
13095,1101110742513,(주)원영기전,WON YOUNG M AND E CO,,"[""윤찬혁""]",2158159330.0,서울특별시 송파구 오금로 87,"1615호 (방이동,잠실리시온)",,82-02-3431-2573,19910112.0,5,20200517,0
13096,1101110742521,(주)고려인쇄지기,KOREA PRINTING CO. LTD,,"[""천한섭""]",1068127136.0,경기도 파주시 조리읍 당재봉로 21,-,,82-031-944-6444,19910114.0,5,20200517,0
13097,1101110742563,(주)오리엔트종합통신,,,[],,,,,,,0,20260914,0
13098,1101110742571,코리아유니크(주),KOREA UNIQUE CO,,"[""김재양""]",1238130714.0,경기 안양시만안구 안양7동,196번지  유천팩토피아  704호,,82-031-467-2277,19910117.0,4,20200517,0
13099,1101110742604,(주)우솔텔레콤,,,[],,,,,,,0,20260914,0
13100,1101110742662,경흥,,,"[""김광문""]",5068112871.0,경북 포항시 남구 철강로 405-1,(호동),,054 277 3301,19910114.0,1,20260914,0
13101,1101110742729,유일통상(주),"YOO IL CO.,LTD.",,"[""강명석""]",1068126516.0,서울 금천구 시흥동,984시흥유통상가23-119,,82-02-806-1500,,0,20200517,0
13102,1101110742795,현일섬유(주),"HYUNIL TEXTILE CO.,LTD",,"[""김남수""]",2208120346.0,서울특별시  서초구  서초대로42길  41,"6층  (서초동,안화빌딩)",,82-02-567-1123,19910114.0,0,20200517,0
13103,1101110742810,(주)유일특수지,,,[],,경기도 포천시 신평로 210-1 신평리,신평리,,,,0,20260914,0
13104,1101110742852,덕성한아름(주),,,[],,서울특별시 성동구 상원길 60 성수동1가,성수동1가,,,,0,20260914,0
13105,1101110742860,기도종합건설(주),,,[],,경기도 안양시 동안구 관악대로 454 관양동,관양동,,,,0,20260914,0
13106,1101110742886,실로암식품(주),SILOAM FOOD COMPANY.,,"[""김정희""]",2198103949.0,경기 광주시 곤지암읍,수양리  218,,82-031-763-5123,19910115.0,30,20200517,0
13107,1101110742901,우양강재,,,"[""최석규""]",3088103287.0,충남 논산시 연무읍 봉황로 79,죽평리 331-33,,041 741 6609,19910115.0,17,20260914,0
13108,1101110742919,주식회사코스모스엔지니어링,"COSMOSENGINEERING.CO.,LTD",코스모스엔지니어링,"[""전재균""]",2298109159.0,서울특별시 서초구 양재동 314-7 화일빌딩 4층,,www.go2cosmos.co.kr,02-3461-0308,19910115.0,0,20260914,0
13109,1101110742951,(주)현우대리석,,,[],,,,,,,0,20260914,0
13110,1101110742969,(주)오성바이셀,,,[],,,,,,,0,20260914,0
13111,1101110742985,주식회사 대웅상사,DAEWOONG INTERNATIONAL CORP.,대웅상사,"[""윤재훈""]",1208106646.0,서울특별시 강남구 삼성동 163-3,,www.daewoong.co.kr,550-8441,19910401.0,0,20260914,0
13112,1101110743016,(주)조이닷컴,"ZOI.com Co.,Ltd.",조이닷컴,"[""민태홍""]",2208123678.0,서울특별시 동작구 노량진동 19-6 한냉빌딩3층,,www.zoi.com,816-8434,19910116.0,0,20260914,0
13113,1101110743030,주식회사 지구환경산업,,지구환경산업,"[""구본근""]",1068128417.0,서울특별시 서초구 서초동 1588-7 석탑오피스텔 602호,,,02-3473-5891,19910115.0,0,20260914,0
13114,1101110743040,(주)지구환경산업,,,"[""구본근""]",1068128417.0,서울 서초구 서초동,1588-7석탑오피스텔602호,,82-02-3473-5891,,0,20200517,0
13115,1101110743115,(주)코밴,"Korea VAN Service Co.,Ltd.",코밴,"[""김상준"", ""임규창""]",2138140742.0,서울특별시 강남구 도곡로6길 10 (도곡동),,www.kovan.com,02-3462-6400,19910115.0,0,20260914,0
13116,1101110743131,(주)삼광조명,,,[],,,,,,,0,20260914,0
13117,1101110743173,아왕통상,,,[],,,,,,,0,20260914,0
13118,1101110743214,(주)씨티뉴스신문,,,[],,서울특별시 마포구 서강로 105 창전동,창전동,,,,0,20260914,0
13119,1101110743230,머서코리아 주식회사,Mercer Korea,머서코리아,"[""박형철""]",1208127675.0,"서울특별시 강남구 역삼동 강남대로 358 7층 (역삼동, 삼성생명역삼동빌딩)",,www.mercer.com,02-3404-8300,19910211.0,0,20260914,0
13120,1101110743280,아그파코리아,Agfa Korea Ltd.,아그파코리아,"[""마티아스아이히혼""]",2018145327.0,서울특별시 중구 충무로 3가 60-1 극동빌딩 2116호,,http://www.agfa.co.kr,02-2262-4200,19910116.0,0,20260914,0
13121,1101110743298,(주)유니트란스,"UNITRANS CO.,LTD",유니트란스,"[""이준우""]",2028147482.0,"서울특별시 마포구 월드컵북로6길 30 5층 (동교동, 신원빌딩)",,www.unitrans.co.kr/,02)317-5652,19910116.0,0,20260914,0
13122,1101110743313,중아통상(주),,,[],,,,,,,0,20260914,0
13123,1101110743321,(주)종건무역,,,"[""서정철""]",1108127120.0,,,,,,0,20200517,0
13124,1101110743347,(주)신창피혁,SHIN CHANG LEATHER CO LTD,,"[""김창수""]",2178103282.0,서울 노원구 공릉1동,577-13  신원통신빌딩  2층,,82-02-971-7462,19910116.0,1,20200517,0
13125,1101110743355,태영자동차공업(주),t.y,,"[""장태규""]",2188102893.0,서울 성동구 성수2가3동,273-36,,82-02-499-5858,19910218.0,15,20200517,0
13126,1101110743404,(주)태경기전,TAE KYUNG,,"[""이영범""]",2028138606.0,서울특별시 용산구 원효로 123-10,,,82-02-2265-7555,19910116.0,9,20200517,0
13127,1101110743488,주식회사 서울라인,SEOUL LINE CORPORATION,서울라인,"[""이두경""]",1058145806.0,서울특별시 마포구 공덕동 467 롯데캐슬프레지던트 O동 3801호,,www.seline.co.kr,02-6370-8888,19910304.0,0,20260914,0
13128,1101110743537,상호건설(주),,,[],,,,,,,0,20260914,0
13129,1101110743587,(주)충경산업,,,[],,,,,,,0,20260914,0
13130,1101110743595,한국아콘전자(주),,,[],,,,,,,0,20260914,0
13131,1101110743602,포천철강,,,"[""이규은""]",1278160151.0,경기 포천시 가산면 가산로 250,방축리 15,,031 542 5608,19910117.0,16,20230330,0
13132,1101110743644,일성써비스개발(주),,,"[""조제환""]",2208130747.0,서울 강남구 역삼동,642-4,,82-02-556-0421,19910117.0,7,20200517,0
13133,1101110743785,적산건설,,,"[""조영수""]",2158115555.0,서울특별시 송파구 새말로 157,(문정동),,02  443 2127,19910117.0,7,20260914,0
13134,1101110743842,동서메디슨(주),,,[],,서울특별시 송파구 송파대로48길 37 지하상가101호 호수임광아파트 송파동,지하상가101호 호수임광아파트 송파동,,,,0,20260914,0
13135,1101110743892,주식회사 농협축산유통,"Agricultural Cooperative Livestock Marketing Inc.,",농협축산유통,"[""김순무""]",2198103935.0,서울특별시 강동구 성내동 451 (5층),,,(02)2224-8750,19910117.0,0,20260914,0
13136,1101110743983,(주)동방식품,,,[],,서울특별시 광진구,,,,,0,20260914,0
13137,1101110744006,메산전자,,,"[""안경헌""]",1368121040.0,경기도 김포시 대곶면 율마로 87,"초원지리 440-2, 441-4",www.mesan.co.kr,031 988 6444,19910408.0,1,20240429,0
13138,1101110744014,(주)명진세라믹,,,[],,,,,,,0,20260914,0
13139,1101110744030,(주)원동화학,WONDONG,,"[""김형우""]",2118199403.0,서울 강남구 논현동,203-1,,82-02-517-2386,,0,20200517,0
13140,1101110744048,(주)안흥통상,,,[],,,,,,,0,20260914,0
13141,1101110744056,(주)창성정보시스템,ChangSung Information System.Inc,창성정보시스템,"[""유병일""]",2298119491.0,서울특별시 서초구 양재동 2-2 정우빌딩,,http://www.cssys.co.kr,02-577-7451,19910201.0,0,20260914,0
13142,1101110744064,(주)소프트라인,,,[],,,,,,,0,20260914,0
13143,1101110744072,신동와인주식회사,Shindong Wine Company LTD.,신동와인,"[""최용빈""]",1068126684.0,서울특별시 용산구 한남대로 150 신동빌딩,,shindongwine.co.kr,02-794-4531,19910130.0,0,20260914,0
13144,1101110744139,(주)씨그널엔터테인먼트그룹,Signal Entertainment Group Corp.,씨그널엔터테인먼트그룹,"[""김정상""]",2118161514.0,"서울특별시 성동구 성수이로 89 9층(성수동2가,엠지빌딩)",,www.signal-ent.com,02-2038-8882,19910118.0,11,20260914,0
13145,1101110744204,대흥정공(주),,,[],,,,,,,0,20260914,0
13146,1101110744238,(주)영봉산전,,,[],,,,,,,0,20260914,0
13147,1101110744379,예동인산업개발(주),YEDONGINSANYUBKEBAL CO LTD,,"[""신완정""]",2078138178.0,서울 송파구 신천동,11-9  한신코아오피스텔  404호,,82-02-406-7383,,0,20200517,0
13148,1101110744387,(주)동우종공,,,"[""서정동""]",1338122389.0,경기 시흥시 정왕동,1362-13시화공단2라427,,82-02-643-8631,19910119.0,29,20200517,0
13149,1101110744441,주식회사쓰리엠파트너스,3MPARTNERS,쓰리엠파트너스,"[""박현숙""]",2208116712.0,서울특별시 강남구 역삼동 735-32 쓰리엠타워,,,02-557-0430,19910201.0,0,20260914,0
13150,1101110744444,(주)대성모드,,,[],,,,,,,0,20260914,0
13151,1101110744460,일진기업주식회사,"GENERAL FORWARDING CO.,LTD.",일진기업,"[""백진옥"", ""이성진""]",1118121420.0,"서울특별시 영등포구 선유로 146 (양평동3가, 이앤씨드림타워) 112호",,http:www.gfkorea.co.kr,02-2628-5228,19910127.0,0,20260914,0
13152,1101110744551,(주)에바다통상,,,[],,서울특별시 서초구 효령로 292 서초동,서초동,,,,0,20260914,0
13153,1101110744585,미건인테리어,,,"[""심현경""]",2208115182.0,"서울 강남구 역삼로65길 20,",202호(대치동),,02 569 2941,19910121.0,4,20260914,0
13154,1101110744593,(주)포스코,,,[],,,,,,,0,20260914,0
13155,1101110744668,(주)제일경영자문법인,JEIL,,"[""김흥기""]",2148190060.0,서울 영등포구 당산동3가,395-4덕양빌딩3층,,82-02-2671-7331,,0,20200517,0
13156,1101110744709,융성,,,"[""안치문""]",3068118329.0,대전광역시 동구 대전로 938,(삼성동),,042 634 7298,19910121.0,2,20260914,0
13157,1101110744733,동건통상(주),,,[],,,,,,,0,20260914,0
13158,1101110744791,주식회사바우하우스건설,BAUHAUS INTERIA & CONSTRUCTION INC,바우하우스건설,"[""김주만""]",2148609244.0,서울특별시 강남구 삼성동 1 천마빌딩5층,,,02-3445-0933,19910201.0,0,20260914,0
13159,1101110744808,주식회사 튤립코리아,TULIP KOREA,튤립코리아,"[""박용준""]",1018122999.0,경기도 성남시 중원구 하대원동 100∼132,,,031-750-1700,19910201.0,0,20260914,0
13160,1101110744858,로이드해운,,,"[""이재섭""]",1048121096.0,경기도 고양시 덕양구 서오릉로716번길 64-8,1동(원흥동),lloydshipping.com,02  32725123,19910122.0,16,20260914,0
13161,1101110744866,(주)대봉전자,,,[],,,,,,,0,20260914,0
13162,1101110744890,(주)로젬코리아,,,[],,,,,,,0,20260914,0
13163,1101110744931,(주)건명건설,,,[],,,,,,,0,20260914,0
