case,top_crno,top_corpNm,top_region,top_addr,top_sicNm,affiliate_crno,affiliate_corpNm,affiliate_region,affiliate_addr,affiliate_sicNm,subsidiary_name,subsidiary_region,subsidiary_addr,subsidiary_bizCtt,domestic,name_norm,대분류,top_대분류,affiliate_대분류,subsidiary_대분류
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움코어랜드일반부동산사모투자회사 제1호,서울,주2),기타금융,국내,키움코어랜드일반부동산사모투자회사제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움 AIM 일반사모부동산투자신탁제1호,강원,주2),기타금융,국내,키움AIM일반사모부동산투자신탁제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,스카이워크 알엔케이 하이일드 전문투자형 사모투자신탁 제3호,서울,주2),기타금융,국내,스카이워크알엔케이하이일드전문투자형사모투자신탁제3호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움키워드림TDF2065증권자투자신탁제1호,,주2),기타금융,모름,키움키워드림TDF2065증권자투자신탁제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,엘엑스 Summit 일반 사모투자신탁3호,서울,주2),기타금융,국내,엘엑스SUMMIT일반사모투자신탁3호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움슈로더유로하이일드증권투자신탁(H) [채권-재간접형] Class C-F,서울,주2),기타금융,국내,키움슈로더유로하이일드증권투자신탁(H)[채권-재간접형]CLASSC-F,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움더드림중단기크레딧증권투자신탁[채권] Class C-F,서울,주2),기타금융,국내,키움더드림중단기크레딧증권투자신탁[채권]CLASSC-F,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움키워드림다이나믹TDF2040증권자투자신탁제1호,서울,주2),기타금융,국내,키움키워드림다이나믹TDF2040증권자투자신탁제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움키워드림다이나믹TDF2050증권자투자신탁제1호,서울,주2),기타금융,국내,키움키워드림다이나믹TDF2050증권자투자신탁제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움키워드림다이나믹TDF2060증권자투자신탁제1호,,주2),기타금융,모름,키움키워드림다이나믹TDF2060증권자투자신탁제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움장대트리플플러스증권투자신탁제1호 [채권혼합]C-F,서울,주2),기타금융,국내,키움장대트리플플러스증권투자신탁제1호[채권혼합]C-F,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움K-반도체ETFSmart Investor목표전환 증권투자신탁제1호[혼합-재간접형] Class C-F,,주2),기타금융,국내,키움K-반도체ETFSMARTINVESTOR목표전환증권투자신탁제1호[혼합-재간접형]CLASSC-F,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움밸류업SmartInvestor목표전환증권투자신탁 [혼합-재간접형]C-F,서울,주2),기타금융,국내,키움밸류업SMARTINVESTOR목표전환증권투자신탁[혼합-재간접형]C-F,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움KOSPI재평가기대목표전환증권투자신탁 [채권혼합-재간접형] Class C-F,서울,주2),기타금융,국내,키움KOSPI재평가기대목표전환증권투자신탁[채권혼합-재간접형]CLASSC-F,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움ESG중장기우량채증권자투자신탁제1호,서울,주2),기타금융,국내,키움ESG중장기우량채증권자투자신탁제1호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,키움AIM 일반사모투자신탁 제 5호,,주2),기타금융,모름,키움AIM일반사모투자신탁제5호,서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프에이치이공일이 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프에이치이공일이유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프아이이공일이 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프아이이공일이유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프아이이일공삼 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프아이이일공삼유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프지이일공육 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프지이일공육유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프아이이일공육 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프아이이일공육유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프아이이일일일 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프아이이일일일유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프에프이일일이 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프에프이일일이유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프케이이이공육 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프케이이이공육유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프더블유이이공구 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프더블유이이공구유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프지이이일이 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프지이이일이유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프디이삼공오 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프디이삼공오유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프지이삼공육 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프지이삼공육유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프에이치이삼공칠 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프에이치이삼공칠유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
3,1101110539382;1101110863484;1101111659105;1101111719397;1101111867948;1101112797342;1101113318387;1101115138022;1101116477007;1101116837772,(주)키다리스튜디오;(주)다우데이타;키움인베스트먼트(주);(주)키움이앤에스;키움증권(주);(주)이머니;(주)사람인에이치알;(주)와이즈버즈;(주)동부고속;키움캐피탈(주),서울,"서울특별시 성동구 연무장11길 8 성수2가 273-50;서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)","그 외 기타 창작 및 예술관련 서비스업;컴퓨터 및 주변장치, 소프트웨어 도매업",1101110414758,(주)다우기술,경기,경기도 성남시 수정구 금토로 69 4층,응용 소프트웨어 개발 및 공급업,케이에프아이이삼공구 유동화전문 유한회사(주4),서울,주2),기타금융,국내,케이에프아이이삼공구유동화전문(주4),서비스;IT·미디어;유통·물류;모름;금융,서비스;IT·미디어;유통·물류;모름;금융,IT·미디어,금융
