crno,sbrdEnpNm,sbrdEnpMainBizCtt,domestic,name_norm,addr,region,sicNm,대분류
1101110084915,DL에프엔씨㈜,플라스틱 필름 제조업,국내,DL에프엔씨,전라북도 완주군 봉동읍 과학로 802,전북,플라스틱 필름 제조업,제조
1101110084915,DL모터스㈜,자동차 부품 제조업,국내,DL모터스,경상남도 창원시 성산구 공단로 602,경남,자동차용 신품 동력전달장치 제조업,제조
1101110084915,DL에너지㈜,경영컨설팅 (발전소 등 개발),국내,DL에너지,경기도 포천시 포천로 2797번길 17,경기,경영컨설팅 (발전소 등 개발),서비스;에너지·환경
1101110084915,코크레인에스피씨㈜,투자 및 경영기술지원컨설팅,국내,코크레인에스피씨,경기도 포천시 창수면 포천로 2797번길 17,경기,투자 및 경영기술지원컨설팅,금융;서비스
1101110084915,영주에코파워㈜,에너지사업,국내,영주에코파워,경상북도 영주시 대학로 201번길 8-20,경북,에너지사업,에너지·환경
1101110084915,에코원에너지㈜,에너지사업,국내,에코원에너지,전라남도 여수시 산단중앙로 261,전남,에너지사업,에너지·환경
1101110084915,글래드호텔앤리조트㈜,호텔업,국내,글래드호텔앤리조트,제주도 제주시 노연로 80(연동),제주,호텔업,서비스
1101110084915,청진이삼프로젝트㈜,부동산임대업,국내,청진이삼프로젝트,서울시 종로구 종로3길 17(청진동),서울,비주거용 건물 임대업,부동산·건설
1101110084915,청진이삼자산관리㈜,부동산 관련 서비스업,국내,청진이삼자산관리,서울시 종로구 종로3길 17(청진동),서울,부동산 관련 서비스업,부동산·건설;서비스
1101110084915,송도파워㈜,부동산임대업,국내,송도파워,서울시 종로구 통일로 134 (평동 디타워 돈의문),서울,부동산임대업,부동산·건설
1101110084915,DL에너지글로벌㈜,경영컨설팅 (발전소 등 개발),국내,DL에너지글로벌,경기도 포천시 창수면 포천로 2797번길 17,경기,경영컨설팅 (발전소 등 개발),서비스;에너지·환경
1101110084915,금오도해상풍력㈜,기타 발전업,국내,금오도해상풍력,전라남도 여수시 좌수영로 962-12,전남,기타 발전업,에너지·환경
1101110085450,현대캐피탈(주),금융,국내,현대캐피탈,서울특별시 중구 세종대로 14,서울,신용카드 및 할부금융업,금융
1101110085450,현대카드(주),금융,국내,현대카드,서울특별시 영등포구 의사당대로 3 현대카드빌딩 1관,서울,신용카드 및 할부금융업,금융
1101110085450,현대로템(주),철도차량 제조 및 판매,국내,현대로템,경남 창원시 의창구 창원대로 488,경남,그 외 기타 운송장비 제조업,제조
1101110085450,(주)현대케피코,자동차부품 제조 및 판매,국내,현대케피코,경기도 군포시 고산로 102,경기,자동차부품 제조 및 판매,제조
1101110085450,현대파텍스(주),자동차부품 제조 및 판매,국내,현대파텍스,충남 서산시 지곡면 무장길 29,충남,자동차 차체용 신품 부품 제조업,제조
1101110085450,현대엔지비(주),엔지니어링 서비스,국내,현대엔지비,서울특별시 관악구 관악로1,서울,엔지니어링 서비스,부동산·건설;서비스
1101110085450,메인트란스(주),철도 유지 보수,국내,메인트란스,서울특별시 강서구 개화동로 8길 38 메인트란스㈜,서울,철도 유지 보수,모름
1101110085450,로템에스알에스(주),철도 유지 보수,국내,로템에스알에스,서울특별시 영등포구 여의대로 66 15층,서울,철도 유지 보수,모름
1101110085450,에스트랜스 주식회사,철도 유지 보수,국내,에스트랜스,서울 영등포구 여의대로 66 8층,서울,철도 유지 보수,모름
1101110085450,김포골드라인에스알에스(주),철도 유지 보수,국내,김포골드라인에스알에스,경기도 김포시 양촌읍 양촌역길 139(김포한강차량기지),경기,철도 유지 보수,모름
1101110085450,전북현대모터스에프씨(주),프로축구단,국내,전북현대모터스에프씨,전북 전주시 덕진구 기린대로 1055 전주월드컵경기장 2층 전북현대모터스에프씨,전북,프로축구단,모름
1101110085450,(주)에어플러그,소프트웨어 개발 및 판매,국내,에어플러그,서울특별시 송파구 송파대로201 비동 6층 비-609호 비-610호 비611호(문정동 송파테라타워2),서울,소프트웨어 개발 및 판매,IT·미디어
1101110085450,포티투닷 주식회사,소프트웨어 개발 및 판매,국내,포티투닷,경기도 성남시 수정구 창업로40번길 20 A동,경기,소프트웨어 개발 및 판매,IT·미디어
1101110085450,주식회사 유모스원,소프트웨어 개발 및 판매,국내,유모스원,경기도 성남시 수정구 창업로40번길 20 비동 비3층 지319호 지320호 지321호 지322호,경기,소프트웨어 개발 및 판매,IT·미디어
1101110085450,제로원액셀러레이터투자펀드1호합자조합,투자,국내,제로원액셀러레이터투자펀드1호합자조합,서울특별시 강남구 테헤란로 504 7층,서울,투자,금융
1101110085450,오토피아제칠십삼차유동화전문 유한회사,금융,국내,오토피아제칠십삼차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,오토피아제칠십사차유동화전문 유한회사,금융,국내,오토피아제칠십사차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,오토피아제칠십오차유동화전문 유한회사,금융,국내,오토피아제칠십오차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,오토피아제칠십육차유동화전문 유한회사,금융,국내,오토피아제칠십육차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,오토피아제칠십칠차유동화전문 유한회사,금융,국내,오토피아제칠십칠차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,오토피아제칠십팔차유동화전문 유한회사,금융,국내,오토피아제칠십팔차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,현대오토펀딩이에스지제일차유동화전문 유한회사,금융,국내,현대오토펀딩이에스지제일차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,현대오토펀딩제이차유동화전문 유한회사,금융,국내,현대오토펀딩제이차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,현대오토펀딩이에스지제삼차유동화전문유한회사,금융,국내,현대오토펀딩이에스지제삼차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,모빌리티베스트제이차주식회사,금융,국내,모빌리티베스트제이차,서울특별시 영등포구 국제금융로8길 32,서울,금융,금융
1101110085450,웰디비제이차㈜,금융,국내,웰디비제이차,서울특별시 영등포구 국제금융로8길 32,서울,금융,금융
1101110085450,비케이디비제일차주식회사,금융,국내,비케이디비제일차,서울특별시 영등포구 국제금융로8길 32,서울,금융,금융
1101110085450,슈퍼시리즈제십이차유동화전문 유한회사,금융,국내,슈퍼시리즈제십이차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,슈퍼시리즈제십삼차유동화전문 유한회사,금융,국내,슈퍼시리즈제십삼차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,슈퍼시리즈제십사차유동화전문 유한회사,금융,국내,슈퍼시리즈제십사차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,슈퍼시리즈제십오차유동화전문 유한회사,금융,국내,슈퍼시리즈제십오차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,슈퍼시리즈제십육차유동화전문 유한회사,금융,국내,슈퍼시리즈제십육차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,슈퍼시리즈제십칠차유동화전문 유한회사,금융,국내,슈퍼시리즈제십칠차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,슈퍼시리즈제십팔차유동화전문유한회사,금융,국내,슈퍼시리즈제십팔차유동화전문,서울특별시 종로구 새문안로 50 (신문로2가),서울,금융,금융
1101110085450,현대얼터너티브주식회사,금융,국내,현대얼터너티브,서울특별시 영등포구 국회대로 66길 3 5층 (여의도동),서울,금융,금융
1101110085450,블루월넛 주식회사,금융부가통신,국내,블루월넛,서울특별시 영등포구 국회대로 66길 3 (여의도동),서울,금융부가통신,금융;IT·미디어
1101110085450,주식회사 모션,모빌리티서비스,국내,모션,경기도 용인시 수지구 수지로342번길 34,경기,모빌리티서비스,서비스
1101110085450,타이거대체일반사모부동산투자신탁318호,투자,국내,타이거대체일반사모부동산투자신탁318호,서울특별시 종로구 종로1길 50,서울,투자,금융
1101110085583,(주)동국에스엔씨,풍력발전 사업 건설관련 사업 신재생에너지 사업,국내,동국에스엔씨,경북 포항시 남구 대송로 62,경북,풍력발전 사업 건설관련 사업 신재생에너지 사업,부동산·건설;에너지·환경
1101110085583,디케이동신(주),칼라인쇄강판 제조 및 판매,국내,디케이동신,경북 포항시 남구 대송로 154,경북,"도금, 착색 및 기타 표면처리강재 제조업",제조
1101110085583,신안풍력발전(주),신재생에너지사업 (풍력발전소),국내,신안풍력발전,전라남도 신안군 비금면 구림리 753-32,전남,신재생에너지사업 (풍력발전소),에너지·환경
1101110085583,동국산업(상해) 무역 유한공사,냉연강판 판매 및 무역업,국내,동국산업(상해)무역유한공사,상해시 서회구 화경로 507호,,냉연강판 판매 및 무역업,유통·물류
1101110089395,(주)조비,비료제조 및 도소매업,국내,조비,서울특별시 서초구 효령로77길 28,서울,비료제조 및 도소매업,제조;유통·물류
1101110089395,글로벌아그로(주),도소매업,국내,글로벌아그로,서울특별시 서초구 효령로77길 28,서울,도소매업,유통·물류
1101110090516,㈜SPC GFS,식자재유통업,국내,SPCGFS,경기도 성남시 중원구 둔촌대로 457번길 13,경기,식자재유통업,유통·물류
1101110093552,(주)크라운제과,각종 과자류 제조 및 판매업,국내,크라운제과,서울시 용산구,서울,코코아 제품 및 과자류 제조업,제조
1101110093552,해태제과식품(주),각종 과자류 제조 및 판매업,국내,해태제과식품,충청남도 천안시,충남,과자류 및 코코아 제품 제조업,제조
1101110093552,(주)아트밸리,임대 육림업,국내,아트밸리,경기도 양주시,경기,임대 육림업,부동산·건설
1101110093552,훼미리식품(주),제조(빙과 과자류) 도소매 부동산 임대업,국내,훼미리식품,서울시 용산구,서울,과자류 및 코코아 제품 제조업,제조;부동산·건설;유통·물류
1101110093552,(주)코디서비스코리아,업무대행 업무제공서비스,국내,코디서비스코리아,경기도 수원시,경기,업무대행 업무제공서비스,서비스
1101110093552,(주)씨에이치테크,기계 제조업,국내,씨에이치테크,경기도 수원시,경기,기계 제조업,제조
1101110093552,(주)빨라쪼,아이스크림 제조 도소매업,국내,빨라쪼,서울시 용산구,서울,아이스크림 제조 도소매업,제조;유통·물류
1101110093552,(주)영그린,식품 부산물 제조 및 판매업,국내,영그린,충청남도 아산시,충남,식품 부산물 제조 및 판매업,제조;식품·농업
1101110095152,한빛인베스트먼트(주),금융업,국내,한빛인베스트먼트,서울 서초구 남부순환로2495 원림빌딩 10층,서울,금융업,금융
