Unnamed: 0,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
239,1760110035615,(주)원익큐엔씨,WONIK QnC CORPORATION,원익QnC,"[""백홍주""]",5138131648,경상북도 구미시 산동읍 5공단3로 14 -,,www.wonikqnc.com,054-479-9500,20031112,1212,20260915,0
240,1801110001494,고려산업(주),"KOREA INDUSTRIAL CO.,LTD",고려산업,"[""전장열"", ""김영교""]",6048100024,부산광역시 중구 중앙대로 22 (중앙동6가),,www.hafeed.co.kr,051-600-5076,19570724,131,20260915,1
241,1801110001973,인터지스(주),"INTERGIS CO., LTD",인터지스,"[""최우일""]",6018100739,부산광역시 중구  충장대로9번길 52 마린센터 13층,,www.intergis.co.kr,051-604-3333,19560223,524,20260915,1
242,1801110003268,대한제강(주),"DAEHAN STEEL CO.,LTD",대한제강,"[""이경백""]",6038113259,부산광역시 사하구 하신번영로 69,,www.idaehan.com,02-1670-3300,19540610,414,20260915,1
243,1801110004323,화승인더스트리(주),"HS INDUSTRIES CO.,LTD",화승인더스트리,"[""현석호""]",6068101863,부산광역시 연제구 중앙대로 1079 장천빌딩 6층,,www.hsi.co.kr,051-311-0081,19690507,29,20260915,1
244,1801110020246,삼보산업 주식회사,"SAMBO Industrial Co., Ltd.",삼보산업,"[""이태용"", ""최재훈""]",6098116685,경상남도 창원시 진해구  남의로21번길 36,,www.samboind.com,055 -552-7130 -,19740208,330,20260915,0
245,1801110025147,(주)디아이씨,DAE-IL Corporation,디아이씨,"[""김정렬""]",6208110295,울산광역시 울주군  두동면 봉계농공길 8,,dicorp.co.kr,052-255-0500,19760803,695,20260915,1
246,1801110028026,환영철강공업(주),"HWAN YOUNG STEEL IND.CO.,LTD.",환영철강공업,"[""이수근""]",6068103880,"충청남도 당진시 석문면 보덕포로 587 (삼화리, 환영철강)",,,041-350-2500,19771020,255,20260915,0
247,1801110034320,금강공업(주),"KUMKANG KIND CO.,LTD",금강공업,"[""전장열"", ""전재범""]",6038115882,부산광역시 사하구  다산로 110,,www.kumkangkind.com,051-264-8881,19790808,365,20260915,1
248,1801110038447,(주)오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD.",오리엔탈정공,"[""박세철""]",6038105967,부산광역시 강서구  녹산산단289로 6 오리엔탈정공,,www.opco.co.kr,051-202-0101,19800719,322,20260915,0
249,1801110042612,(주)성우하이텍,"SUNGWOO HITECH CO., LTD",성우하이텍,"[""이명근"", ""이문용"", ""조성현""]",6218114445,부산광역시 기장군  정관면 농공길 2-9 (주)성우하이텍,,www.swhitech.co.kr,070-7477-5450,19811228,1782,20260915,0
250,1801110054641,(주)엔케이,"NK CO.,LTD.",엔케이,"[""박제완""]",6038106888,부산광역시 강서구 과학산단로 194-11 (주)엔케이,,www.nkcf.com,051-204-2211,19840801,64,20260915,1
251,1801110055722,엘티삼보 주식회사,"LT SAMBO CO., LTD.",엘티삼보,"[""이상덕""]",6178108420,"부산광역시 남구 자성로 152 715(문현동, 한일오피스텔)",,www.ltsambo.co.kr,051-646-8600,19761230,1245,20260915,0
252,1801110062008,현진소재(주),"HYUNJIN MATERIALS CO., LTD.",현진소재,"[""이도헌""]",6038106646,부산광역시 강서구 녹산화전로 63 -,,www.hjmco.co.kr,(051)602-7700,19780425,39,20260915,0
253,1801110102359,한국선재(주),"HANKUK STEEL WIRE CO., LTD.",한국선재,"[""이정훈""]",6068138360,부산광역시 사하구 하신번영로 27 (신평동),,www.ehansun.co.kr,051-200-4400,19740705,165,20260915,0
254,1801110328550,(주)케이에스피,"KSPCO.,LTD",케이에스피,"[""이범호"", ""김효철""]",6068127539,부산광역시 강서구  녹산산단381로86번길 43,,www.kspvalve.com,(051)831-6270,20000628,55,20260915,0
255,1801110633031,(주)동성케미컬,"DONGSUNG CHEMICAL Co., Ltd.",동성케미컬,"[""이만우"", ""백진우""]",6038168642,부산광역시 사하구  신산로 99,,idongsung.com,051-200-4500,20080514,616,20260915,1
256,1801110750893,(주)BNK금융지주,BNK Financial Group Inc.,BNK금융지주,"[""빈대인""]",6058605385,부산광역시 남구 문현금융로 30(문현동),,www.bnkfg.com,051-620-3023,20110315,121,20260915,1
257,1801111065811,에이치디현대마린솔루션(주),"HD Hyundai Marine Solution Co., Ltd",HD현대마린솔루션,"[""김성준""]",5828100535,경기도 성남시 분당구 분당수서로 477 경기도 성남시 분당구 분당수서로 477,,www.hd-marinesolution.com/,02-479-9500,20161128,583,20260915,1
258,1812110000443,한국무브넥스(주),"KOREA MOVENEX CO., LTD.",한국무브넥스,"[""이현덕""]",6208100079,울산 동구 동부동 194,,www.koreamovenex.com,052-233-5511,19740715,500,20260915,1
259,1812110000526,에이치디현대미포 주식회사,"HD HYUNDAI MIPO CO.,LTD.",에이치디현대미포,"[""김형관""]",6208100900,울산광역시 동구 방어진순환도로 100 (주)현대미포조선,,www.hd-hmd.com,052-250-3114,19750428,4003,20260915,0
260,1812110000758,에스제이지세종(주),"SJG SEJONG CO.,LTD",SJG세종,"[""이동원"", ""옥현근""]",6208100119,울산광역시 북구 공단길 4 (효문동),,www.sjku.co.kr,052-219-1699,19760610,617,20260915,1
261,1812110002275,디케이엠이(주),"DKME Co., Ltd.",DKME,"[""백부기"", ""이문두""]",6108102779,울산광역시 남구  처용로 260-37,,www.dkme.com,052-278-9000,19810930,174,20260915,1
262,1812110002548,무림피앤피(주),"Moorim P&P CO.,LTD",무림P&P,"[""이도균""]",6108102842,울산광역시 울주군 온산읍 우봉강양로 3-36 -,,www.moorimpnp.co.kr,052-231-7000,19740116,722,20260915,1
263,1812110003421,엔브이에이치코리아(주),NVH KOREA INC.,엔브이에이치코리아,"[""구자겸"", ""천성식""]",6208101350,울산광역시 북구 모듈화산업로 207-14엔브이에이치코리아(주),,www.nvhkorea.com,054-779-1822,19840117,270,20260915,0
264,1845110001252,(주)화승코퍼레이션,"Hwaseung Corporation CO., LTD",화승코퍼레이션,"[""허성룡"", ""현지호""]",6218105780,부산광역시 연제구 중앙대로 1079 -,,www.hscorp.com,051-717-7300,19780915,560,20260915,1
265,1846110000319,한국내화(주),"KOREA REFRACTORIES CO.,LTD",한국내화,"[""변성희""]",6228106900,충청남도 당진시  송산면 무수들길 370,,www.fskrc.co.kr,041-359-2200,19740624,644,20260915,1
266,1846110000533,티케이지태광(주),"TKG TAEKWANG CO., LTD",티케이지태광,"[""박주환""]",6228105819,경상남도 김해시 김해대로 2635번길 26(안동),,,055-330-1458,19801230,968,20260915,0
267,1901110006971,에스케이 머티리얼즈(주),"SK Materials Co., Ltd.",에스케이머티리얼즈,"[""이용욱""]",5128101234,경상북도 영주시  가흥공단로 59-33,,www.sk-materials.com,054-630-8114,19821110,794,20260915,0
268,1911110000104,(주)대동,DAEDONG CORPORATION,대동,"[""김준식"", ""원유현""]",5148106690,대구광역시 달성군 논공읍 논공중앙로34길 35 35,,www.daedong.co.kr,053-610-3000,19470520,1106,20260915,1
269,1911110000782,무림페이퍼(주),"MOORIM PAPER CO.,LTD",무림페이퍼,"[""이도균""]",6138100289,경상남도 진주시  남강로 1003 (상평동),,www.moorim.co.kr,055-751-1234,19730829,447,20260915,1
270,1942110000191,(주)영흥,"YOUNGWIRE CO., LTD.",영흥,"[""강근욱"", ""변태용""]",6098102065,충청남도 보령시 주교면 관창공단길 50 -,,www.youngwire.com,02-2077-8500,19770420,129,20260915,1
271,1942110000480,한화에어로스페이스(주),"HANWHA AEROSPACE CO., LTD.",한화에어로스페이스,"[""김동관"", ""손재일""]",6098102992,경상남도 창원시 성산구  창원대로 1204,,www.hanwhaaerospace.com,055-260-2114,19770801,8168,20260915,1
272,1942110000943,두산에너빌리티(주),"DOOSAN ENERBILITY CO., LTD.",두산에너빌리티,"[""박지원"", ""정연인"", ""박상현""]",6098104684,경상남도 창원시 성산구  두산볼보로 22 두산중공업 주식회사,,https://www.doosanenerbility.com/kr,055-278-6114,19620920,6233,20260915,1
273,1942110003096,신성델타테크(주),"SHINSUNG DELTA TECH CO., LTD",신성델타테크,"[""구본상"", ""이동한""]",6098107658,경상남도 창원시 성산구  공단로271번길 39 신성델타테크(주),,www.ssdelta.co.kr,055-260-1000,19871109,312,20260915,0
274,1942110014431,(주)씨티알모빌리티,"CTR Mobility Co.,Ltd.",씨티알모빌리티,"[""강상우"", ""최재흔""]",6228103825,울산광역시 북구 모듈화산업로 115,,www.ctrmobility.co.kr,052-290-1300,19940221,169,20260915,1
275,1942110025248,세아창원특수강 주식회사,SeAH Changwon Integrated Special Steel Corporation,세아창원특수강,"[""박건훈""]",6098129083,경상남도 창원시 성산구 적현로 147,,https://www.seahcss.co.kr/,02-6970-2398,19970214,1196,20260915,0
276,1942110032714,(주)에스에프에이,SFA Engineering Corporation,SFA,"[""김상경""]",6098135227,경기도 화성시 동탄면 영천로 38,,www.sfa.co.kr,031-379-1793,19981218,735,20260915,0
277,1942110036336,현대로템(주),Hyundai-Rotem Co.,현대로템,"[""이용배""]",6098137486,경상남도 창원시 의창구  창원대로 488,,www.hyundai-rotem.co.kr,055-273-1341,19990701,4541,20260915,1
278,1942110226226,(주)경남은행,"Kyongnam Bank Co., Ltd.",경남은행,"[""김태한""]",6088604478,경상남도 창원시 마산회원구 3.15대로 642 경남은행본점 경남은행본점,,www.knbank.co.kr,055-290-8000,20140508,2231,20260915,0
279,1954110007168,(주)아스트,"AeroSpace Technology of Korea, Inc.",아스트,"[""김두일""]",6138124511,경상남도 사천시 용현면 종포산단로 133 -,,www.astk.co.kr,055-851-7000,20010420,584,20260915,0
280,1955110052004,지에이치신소재(주),GH Advanced Materials Inc.,GH신소재,"[""유영진""]",6158122009,경상북도 구미시  1공단로4길 141-54,,www.ghglobal.co.kr,054-460-8100,20011207,122,20260915,0
281,1955110069249,(주)동국알앤에스,"DONGKUK REFRACTORIES & STEEL CO., LTD.",동국알앤에스,"[""남기성""]",6158135770,경상남도 김해시  상동면 상동로375번길 26-29 동국내화(주),,www.dkref.co.kr,051-550-5050,20040101,139,20260915,0
282,2001110076179,미래에셋캐피탈주식회사,"MIRAE ASSET CAPITAL CO., LTD.",미래에셋캐피탈,"[""정지광""]",4108140265,서울특별시 중구 을지로5길 26 미래에셋센터원 웨스트타워 6층,,capital.miraeasset.com,027879207,19970604,122,20260915,0
283,2047110003887,대한조선 주식회사,"DAEHAN SHIPBUILDING Co., Ltd.",대한조선,"[""왕삼동"", ""이석문""]",4178103223,전라남도 해남군 화원면 조선소길 498,,www.daehanship.com,061-531-0114,19870930,559,20260915,1
284,2052110005288,다스코(주),"Development  Advance Solution Co., Ltd.",다스코,"[""한상원"", ""한남철""]",4088125446,전라남도 화순군  동면 동농공길 26-2,,www.dasco.kr,061-370-2114,19960126,224,20260915,1
285,2062110018313,금호피앤비화학(주),"Kumho P&B Chemicals, INC.",금호피앤비화학,"[""이정복""]",4178121425,서울특별시 중구 청계천로 100 시그니처타워 동관 8층,,www.kpb.co.kr,6961-3447,20000710,276,20260915,0
286,2101110000043,(주)전북은행,THE JEONBUK BANK LTD,전북은행,"[""박춘원""]",4188107090,"전북특별자치도 전주시 덕진구 백제대로 566 (금암동, 전북은행빌딩)",,www.jbbank.co.kr,063-250-7114,19691210,1432,20260915,0
287,2101110118854,(주)디에이치오토리드,"DH AUTOLEAD Co.,Ltd.",DH오토리드,"[""이석근""]",7458600413,전라북도 완주군 봉동읍 완주산단8로 66,,www.dhautolead.co.kr,063-210-3900,20161004,230,20260915,0
288,2111110000042,페이퍼코리아(주),PaperCorea Inc.,페이퍼코리아,"[""문성운""]",4018100013,전라북도 군산시 외항로 1245 페이퍼코리아(주),,www.papercorea.co.kr,063-440-5000,19530606,158,20260915,1
289,2112110005321,우리손에프앤지 농업회사법인(주),"Woorison F&G CO., LTD.",우리손에프앤지,"[""조창현"", ""조광식""]",4048112594,전라남도 나주시 반남면 장송길 73,,www.woorisonfng.co.kr,041-563-1055,20010222,135,20260915,0
290,2149110034430,(주)하림,"HARIM Co., Ltd.",하림,"[""김홍국"", ""정호석""]",4038161113,전라북도 익산시  망성면 망성로 14 (주)하림,,-,063-860-2114,20110104,2564,20260915,0
291,2149110058927,솔루스첨단소재 주식회사,Solus Advanced Materials Co. Ltd.,솔루스첨단소재,"[""곽근만""]",6688101406,전북특별자치도 익산시 용안면 동지산안대길 46 -,,www.solusadvancedmaterials.com,031-8039-6301,20191001,198,20260915,1
292,2149110058935,두산퓨얼셀 주식회사,"Doosan Fuel Cell Co., Ltd.",두산퓨얼셀,"[""이두순"", ""윤재동""]",7738801177,전라북도 익산시 석암로7길 100 (팔봉동),,www.doosanfuelcell.com,063-722-2001,20191001,709,20260915,1
293,2201110050575,(주)제주항공,"JEJUAIR, CO., LTD.",제주항공,"[""김이배""]",6168150527,제주특별자치도 제주시 신대로 64 3층,,www.jejuair.net,070-7420-1986,20050125,3233,20260915,1
294,2301110052355,(주)한텍,HANTECH LTD.,한텍,"[""김강식""]",6108133200,울산광역시 울주군 온산읍 연자로 51,,hantechltd.com,052-270-3845,19981009,155,20260915,0
295,2301110060126,(주)세진중공업,"SEJIN HEAVY INDUSTRIES CO., LTD.",세진중공업,"[""김진종"", ""윤지원""]",6108137716,울산광역시 울주군 온산읍 당월로 216-18,,www.sejinheavy.com,052-231-8000,19990920,282,20260915,1
296,2301110312741,에이치디현대중공업(주),"HD HYUNDAI HEAVY INDUSTRIES CO.,LTD.",HD현대중공업,"[""이상균"", ""금석호""]",2528701412,울산광역시 동구 방어진순환도로 1000,,www.hhi.co.kr,052-202-2114,20190603,18880,20260915,1
297,2811110087640,(주)에코비트,"ECORBIT Co., Ltd.",에코비트,"[""임병용""]",1288198738,경기도 성남시 수정구 위례서일로 18,,www.ecorbit.com,02-6710-0514,20051117,218,20260915,0
298,2844110075258,DL에너지(주),"DL Energy Co., Ltd.",DL에너지,"[""정삼두""]",2318103444,경기도 포천시 창수면 포천로2797번길 17,,,02-6711-4953,20131231,32,20260915,0
299,2849110065613,(주)웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",웅진씽크빅,"[""윤승현""]",1418109131,경기도 파주시  회동길 20,,www.wjthinkbig.com,031-956-7000,20070509,1532,20260915,1
