Unnamed: 0,crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,bzno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpEstbDt,enpEmpeCnt,lastOpegDt,상장여부
7327,1101110522436,서울반도체(주),"SEOUL SEMICONDUCTOR CO., LTD.",서울반도체,"[""이정훈"", ""김홍민""]",1128113675.0,경기도 안산시 단원구 산단로 163번길 97-11,,www.seoulsemicon.com,031-1566-2771,19870305.0,162,20260914,0
7331,1101110522618,부산산업(주),"BUSAN INDUSTRIAL CO.,LTD",부산산업,"[""유광명""]",6068156897.0,부산광역시 사상구 장인로 35 (감전동),,www.busanind.co.kr,051-315-8338,19760515.0,29,20260914,1
7394,1101110524838,코오롱글로텍(주),"KOLON GLOTECH, INC.",코오롱글로텍,"[""권영훈""]",2028144675.0,"서울특별시 강서구 마곡동로 110 (마곡동, 코오롱one&only타워)",,www.kolonglotech.co.kr,3677-5826,19870325.0,132,20260914,0
7476,1101110527767,(주)더 테크놀로지,"The Technology Co., Ltd.",더테크놀로지,"[""박성민""]",1398109157.0,"서울특별시 금천구 가산디지털1로 225 (가산동, 에이스가산포휴) 2026호",,www.the-tech.kr,02-569-7610,19870416.0,23,20260914,0
7613,1101110532633,롯데하이마트(주),"LOTTE Himart Co.,Ltd",롯데하이마트,"[""김종윤""]",1048116860.0,서울특별시 강남구  삼성로 156  롯데하이마트빌딩,,company.himart.co.kr,02-1588-0070,19870701.0,3776,20260914,1
7801,1101110539382,(주)키다리스튜디오,"KidariStudio, Inc.",키다리스튜디오,"[""허흥범"", ""박건원""]",1068149784.0,서울특별시 성동구 연무장11길 8 성수2가 273-50,,www.kidaristudio.com,02-6320-8500,19870729.0,281,20260914,1
7963,1101110545529,삼보모터스(주),"SAMBO MOTORS CO., LTD.",삼보모터스,"[""이재하"", ""이유경""]",2158126391.0,대구광역시 달서구  성서동로 142,,www.sambomotos.co.kr,053-582-9230,19870925.0,539,20260914,0
7972,1101110545751,(주)콘텐트리중앙,ContentreeJoongAng corp.,콘텐트리중앙,"[""이중원"", ""홍정인""]",2168110039.0,서울특별시 강남구 도산대로 156,,www.jcontentree.com/,02-3015-0555,19870928.0,140,20260914,1
7978,1101110546006,(주)에프에스티,FINE SEMITECH Corp.,에프에스티,"[""장경빈""]",1248123841.0,경기도 화성시 동탄면 동탄산단6길 15-23 에프에스티,,www.fstc.co.kr,031-371-0900,19870929.0,855,20260914,0
7995,1101110546452,주식회사 위니아전자,"WINIA Electronics Co.,Ltd.",위니아전자,"[""안병덕""]",4108106501.0,광주광역시 광산구 용아로 559 (장덕동),,www.winia-elec.com,062-950-8114,19871005.0,0,20260914,0
8109,1101110550502,(주)나노엔텍,"NanoenTek,Inc.",나노엔텍,"[""정찬일""]",2298108112.0,서울특별시 구로구  디지털로26길 5 에이스하이엔드타워1차 1210호,,www.nanoentek.com,02-6220-7728,19871118.0,141,20260914,0
8182,1101110553647,한겨레신문(주),Hankyoreh Media Group,한겨레신문,"[""최우성""]",1058150594.0,서울특별시 마포구 효창목길 6 한겨레신문사 (공덕동),,www.hani.co.kr,02-710-0220,19871215.0,513,20260914,0
8230,1101110554992,(주)제이에스코퍼레이션,JS Corporation,제이에스코퍼레이션,"[""홍재성""]",2198103482.0,서울특별시 송파구 위례성대로 138 (방이동),,www.jskor.com,02-2040-3400,19880201.0,90,20260914,1
8252,1101110555479,(주)큐로홀딩스,"CUROHOLDINGS Co., Ltd.",큐로홀딩스,"[""조중기""]",1298119361.0,"서울특별시 강남구 테헤란로13길 31-1 3층(역삼동, 일리빌딩)",,www.curoholdings.com,02-2141-3000,19871229.0,44,20260914,0
8265,1101110555768,대성계전주식회사,"DAESUNG MEASURING CO.,LTD",대성계전,"[""김영대"", ""고봉식""]",2118176074.0,경상북도 문경시 호계면 태봉1길 5 (견탄리),,www.dsmeters.co.kr,054-550-2505,19871230.0,0,20260914,0
8315,1101110557061,삼남석유화학주식회사,"SAMNAM PETROCHEMICAL CO., LTD.",삼남석유화학,"[""이철주""]",2088108959.0,"서울특별시 종로구 종로33길 31 삼양사빌딩 4층, 삼남석유화학",,www.samnam.co.kr,02-740-7421,19880111.0,0,20260914,0
8419,1101110560824,태양3C(주),"3C TAE YANG CO., LTD.",태양3C,"[""황창순""]",1178105428.0,강원도 홍천군 홍천읍 농공단지길 23-21,,www.tae-yang.co.kr/,02-788-9361,19880203.0,175,20260914,0
8475,1101110562713,아시아나에어포트(주),ASIANA AIRPORT. INC,아시아나에어포트,"[""임수성""]",1048117971.0,서울특별시 강서구 양천로 13 (방화동),,www.asianaairport.com,02-2669-8500,19880217.0,0,20260914,0
8479,1101110562804,아시아나항공(주),Asiana Airlines Inc.,아시아나항공,"[""송보영""]",1048117480.0,서울특별시 강서구  오정로 443-83,,www.flyasiana.com,02-2669-3114,19880217.0,7479,20260914,1
8482,1101110562896,(주)시공테크,"SIGONG TECH Co.,Ltd.",시공테크,"[""김승태""]",1208126128.0,"서울특별시 강남구 테헤란로 134 4층, 14층 (역삼동, 포스코타워역삼)",,www.sigongtech.co.kr,02-3438-0077,19880219.0,169,20260914,0
8522,1101110564066,(주)국보디자인,KUKBO DESIGN,국보디자인,"[""황창연"", ""김민기""]",1028122615.0,서울 마포구 서교동 477-22,,www.ikukbo.com,(02)738-2700,19880302.0,321,20260914,0
8551,1101110565163,(주)이지홀딩스,"Easy Holdings Co., Ltd.",이지홀딩스,"[""지현욱"", ""김충석""]",2208115028.0,서울특별시 강남구  강남대로 310 유니온센타3층,,www.easyholdings.co.kr,02  -501 -9988,19880314.0,144,20260914,0
8684,1101110569694,(주)터보테크,"TURBOTEK CO., LTD",터보테크,"[""고성태"", ""박시철""]",2148159263.0,충청남도 아산시  음봉면 연암율금로 237-37 (주)터보테크,,www.turbotek.co.kr,041-545-8133,19880407.0,18,20260914,0
8700,1101110570442,(주) 소프트센,"SOFTCEN CO., LTD.",소프트센,"[""얼티앤수"", ""데이비드스미스""]",1378102916.0,"서울특별시 서초구 반포대로 13 1층 (서초동, 아이티센빌딩)",,www.softcen.co.kr,02-2027-3800,19880411.0,16,20260914,0
8711,1101110570922,유티씨벤처,"UTC Venture co., ltd",유티씨벤처,"[""이행기""]",1168155416.0,서울특별시 서초구 서초동 1337-31 산학협동재단빌딩10층,,www.utc.co.kr,02-3415-2222,19880414.0,0,20260914,0
8798,1101110574164,(주)주연테크,"JOOYONTECH CO.,LTD.",주연테크,"[""장지환""]",1168123200.0,서울특별시 서초구 사임당로 32 2층(서초동),,www.jooyon.co.kr,02-2122-1000,19880510.0,43,20260914,1
8806,1101110574453,나이스정보통신(주),NICE INFORMATION & TELECOMMUNICATION INC.,나이스정보통신,"[""김승현""]",2208115770.0,서울특별시 영등포구 은행로 17 NICE 그룹1사옥,,www.nicevan.co.kr,02  -2187-2700,19880512.0,432,20260914,0
8814,1101110574669,(주)성도이엔지,SUNGDO Engineering & Construction.,성도이엔지,"[""이언웅"", ""정영용""]",2208110950.0,서울특별시 강남구 영동대로106길 42,,www.sungdokorea.com,02  -6244-5200,19880513.0,618,20260914,0
8852,1101110576425,오진상사 주식회사,O-JIN CORPORATION,오진상사,"[""승우진""]",1108120016.0,서울특별시 서대문구 서소문로 61-1 (미근동) 오진빌딩 5층,,,02-365-8623,19880527.0,0,20260914,0
8872,1101110577233,에스케이렌터카(주),"SK RENT A CAR CO.,LTD",에스케이렌터카,"[""신정호"", ""박상욱""]",1138132864.0,충청남도 천안시 동남구 유량로 75 (구성동),,https://company.skcarrental.com,1-599-9111,19880603.0,625,20260914,0
8986,1101110581565,글로벌세아(주),"GLOBAL SAE-A CO., LTD",글로벌세아,"[""김기명""]",1148156118.0,서울특별시 강남구 영동대로 429 세아빌딩 (대치동),,www.sae-a.com,02-6252-7000,19880816.0,0,20260914,0
9009,1101110582547,한양이엔지(주),"HANYANG ENG CO.,LTD",한양이엔지,"[""김윤상"", ""이종근""]",1248137874.0,"경기도 화성시 영통로26번길 72 (반월동,외2필지)",,www.hanyangkorea.com,031-695-0000,19880711.0,1256,20260914,0
9049,1101110584080,주식회사 코리아로터리 서비스,korea lottery servies co,코리아로터리서비스,"[""남기태""]",1148137557.0,"충청남도 천안시 동남구 만남로 82 지하2층 (신부동, 소암빌딩)",,,041-629-4000,19900302.0,6,20260914,0
9084,1101110585393,케이티링커스 주식회사,KT Linkus Inc.,케이티링커스,"[""김충성""]",1138135124.0,"경기도 성남시 수정구 성남대로 1182 (수진동, KT모란지점) 2층, 7층",,www.ktlinkus.co.kr,031-724-3011,19880801.0,0,20260914,0
9255,1101110591928,서호전기(주),"Seoho Electric Co.,Ltd.",서호전기,"[""이상호"", ""김승남""]",1238126054.0,경기도 안양시 동안구  귀인로 9,,www.seoho.com,031-463-6781,19880923.0,83,20260914,0
9476,1101110600430,(주)제우스,"ZEUSCO.,LTD.",제우스,"[""이종우"", ""황하섭""]",2298105323.0,경기도 화성시 안녕남로 132 (주)제우스,,www.globalzeus.com,031-377-9500,19881212.0,628,20260914,0
9599,1101110604200,(주)휴맥스홀딩스,"Humax Holdings Co., Ltd",휴맥스홀딩스,"[""변대규""]",2158137923.0,경기도 용인시 처인구  영문로 2,,holdings.humaxdigital.com/,031-776-6114,19890109.0,66,20260914,0
9699,1101110607618,(주)케이씨씨건설,"KCC ENGINEERING & CONSTRUCTION CO., LTD.",KCC건설,"[""정몽열"", ""심광주""]",2148169965.0,서울특별시 서초구  강남대로 587 KCC 건설,,www.kccworld.net,02-513-5500,19890127.0,1046,20260914,0
9744,1101110609185,(주)프라코,"Plakor Co., Ltd.",프라코,"[""이재하""]",1138116016.0,경기도 화성시 남양읍 현대기아로 679-24 (북양리),,www.plakor.co.kr,031-369-8400,19890210.0,0,20260914,0
9764,1101110609771,(주)모두투어네트워크,MODETOURNETWORKINC.,모두투어,"[""우종웅""]",2028145295.0,서울특별시 중구  을지로 16 프레지던트호텔 5층 모두투어네트워크,,www.modetour.co.kr,02-728-8000,19890214.0,591,20260914,0
9769,1101110610083,솔브레인홀딩스(주),"Soulbrain Holdings Co., Ltd.",솔브레인홀딩스,"[""정현석"", ""정문주""]",2148103416.0,"경기도 성남시 분당 판교로 255번길 34, 5층(삼평동, 솔브레인)",,http://www.soulbrainholdings.co.kr,031 -719 -0700,19860506.0,75,20260914,0
9883,1101110614556,삼양화성주식회사,"SAM YANG KASEI CO., LTD.",삼양화성,"[""이영훈""]",2088109680.0,서울특별시 종로구 종로33길 31 삼양빌딩 (연지동),,www.samyangkasei.com,063-210-1252,19890311.0,0,20260914,0
9974,1101110618178,주식회사 신영,"Shinyoung co.,",신영,"[""손종구""]",1208152188.0,"서울특별시 강남구 영동대로 517 (삼성동, 아셈타워) 14층",,shinyoung21.com,02-6007-4919,19890323.0,0,20260914,0
10098,1101110623606,DB생명보험(주),"DB Life Insurance Co., Ltd.",DB생명보험,"[""김영만""]",2028118158.0,서울특별시 강남구 테헤란로 432,,www.idblife.co.kr,02)3011-4088,19890414.0,582,20260914,0
10123,1101110624688,동양생명보험(주),"TONGYANG LIFE INSURANCE CO.,LTD.",동양생명보험,"[""성대규""]",2028138251.0,서울특별시 종로구 종로 33 (청진동),,www.myangel.co.kr,02-1577-1004,19890701.0,906,20260914,0
10166,1101110626501,코웨이(주),"COWAY Co., Ltd.",코웨이,"[""서장원""]",3078106054.0,충청남도 공주시 유구읍 유구마곡사로 136-23,,company.coway.com,02-1588-5200,19890502.0,6352,20260914,1
10213,1101110628086,주식회사 디비월드,Dongbu World Inc.,디비월드,"[""윤순균""]",2148112142.0,서울특별시 강남구 테헤란로 432,,,02-3484-2122,19890515.0,230,20260914,0
10269,1101110630734,주식회사 금양인터내셔날,KEUMYANG INTERNATIONAL INC.,금양인터내셔날,"[""조상덕""]",1138133785.0,"경기도 부천시 신흥로511번길 80 A322-327호(오정동, 켄달스퀘어부천로지스틱스파크)",,www.keumyang.com,02-2109-9200,19890530.0,0,20260914,0
10549,1101110641434,롯데카드주식회사,"LOTTE CARD Co.,ltd.",롯데카드,"[""정상호""]",1208154231.0,"서울특별시 종로구 새문안로 76 (신문로1가, 콘코디언(concordian))",,www.lottecard.co.kr,1588-8100,19890801.0,1745,20260914,0
10643,1101110645353,케이엔솔(주),"K-ENSOL CO., LTD.",케이엔솔,"[""구자겸"", ""우희구""]",3038111045.0,충청북도 음성군 금왕읍 금율로30번길 32-10,,www.k-ensol.com,02-577-9031,19890825.0,217,20260914,0
10659,1101110645824,대보실업(주),DAEBO INDUSTRIAL CO.LTD,대보실업,"[""이희동""]",1148134808.0,"서울특별시 강남구 광평로 280 (수서동, 로즈데일오피스텔)",,daebo21.co.kr,02-3016-9157,19890829.0,0,20260914,0
10711,1101110647599,(주)에스비씨리니어,"SBC Linear Co.,Ltd.",에스비씨리니어,"[""WU YONG LI""]",1168127133.0,충청북도 충주시 대소원면 첨단산업7로 7,,sbclinear.co.kr,02-782-5561,19890907.0,0,20260914,0
10898,1101110653653,효성굿스프링스(주),"Hyosung GoodSprings, Inc.",효성굿스프링스,"[""김태형""]",1058161015.0,서울특별시 마포구 마포대로 119 (공덕동) 효성빌딩,,www.hsgoodsprings.co.kr,02-3279-8249,19891012.0,0,20260914,0
10998,1101110657275,(주)비츠로시스,"VitzroSys., Co. LTD",비츠로시스,"[""이학영""]",2188101953.0,"서울특별시 금천구 가산디지털1로 225 5층 513~515호(가산동, 에이스가산포휴)",,www.vitzrosys.com,(02)460-2000,19891104.0,129,20260914,0
11002,1101110657499,(주)씨에스에이코스믹,"CSA COSMIC CO., LTD.",CSA 코스믹,"[""양종옥""]",2068147219.0,서울특별시 강남구 언주로 726 두산빌딩 14층,,www.csacosmic.com,02-6203-5370,19891107.0,49,20260914,0
11024,1101110658637,(주)포스코디엑스,POSCO DX COMPANY LTD.,포스코DX,"[""심민석""]",2198100428.0,경상북도 포항시 남구 호동로 68,,www.poscodx.com/kor/,054-280-1114,19891118.0,2103,20260914,1
11079,1101110660806,(주)희림종합건축사사무소,Heerim Architects & Planners,희림,"[""정영균"", ""권기재""]",2148115867.0,서울특별시 강동구 상일로6길 39-,,www.heerim.com,02-3410-9000,19960730.0,1405,20260914,0
11174,1101110664684,이디디컴퍼니(주),"EDD COMPANY CO., LTD",이디디컴퍼니,"[""최규대""]",1128141472.0,인천광역시 남동구 논현동 438-7 48B/8L,,www.jaty.co.kr,(02)879-2011,19891219.0,0,20260914,0
11309,1101110668579,나라셀라(주),"NARA CELLAR Co.,Ltd.",나라셀라,"[""마승철""]",1178108920.0,"경기도 이천시 백사면 청백리로393번길 353, 지하 1층",,www.naracellar.com/,02-405-4326,19900110.0,194,20260914,0
11398,1101110672538,주식회사 하나은행,KEB Hana Bank,하나은행,"[""이호성""]",2028114695.0,"서울특별시 중구 을지로 35 (을지로1가, 하나은행)",,www.kebhana.com,02-1599-1111,19670130.0,11837,20260914,0
11427,1101110673966,(주)일진파워,"ILJIN POWER CO., LTD.",일진파워,"[""이광섭""]",1308142372.0,울산광역시 울주군  온산읍 산암로 42 (주)일진에너지,,ijeng.com,052-237-5330,19900207.0,723,20260914,0
11691,1101110685309,(주)드래곤플라이,"Dragonfly GF Co., Ltd.",드래곤플라이,"[""조철""]",1188103312.0,서울특별시 서초구 서초중앙로22길 80 (서초동),,www.dragonflygame.com,02-522-9393,19900322.0,40,20260914,0
11849,1101110692875,한전산업개발(주),"Korea Electronic Power Industrial Development Co., Ltd",한전산업,"[""함흥규""]",2038158148.0,서울특별시 중구  서소문로 115 한산빌딩,,www.kepid.co.kr,02-2250-2700,19900411.0,3614,20260914,1
11911,1101110695332,(주)비엔씨컴퍼니,"BNC COMPANY CO.,LTD.",비엔씨컴퍼니,"[""안대원""]",2138131073.0,경기도 시흥시  군자천로237번길 14 시화공단 2나 405호,,www.techgs.net,031-488-9471,19900425.0,15,20260914,0
12003,1101110698914,(주)유에이블,"UABLE CO.,LTD.",유에이블,"[""고의현""]",2158102064.0,서울특별시 강남구 대치동 995-16 유화빌딩 2층,,www.uable.co.kr,02-3446-3325,19900516.0,0,20260914,0
12037,1101110700555,(주)선익시스템,"SUNIC SYSTEM Co., Ltd.",선익시스템,"[""박재규"", ""김혜동""]",1258113079.0,경기도 수원시 권선구 산업로155번길 293(고색동),,www.sunic.co.kr,02-8012-1600,19900524.0,261,20260914,0
12085,1101110703210,(주)케이씨,"KC CO., LTD.",케이씨,"[""고상걸"", ""권홍빈""]",1208105593.0,경기도 안성시 미양면 제2공단3길 30 -,,www.kct.co.kr,031-8021-0000,19870216.0,235,20260914,1
12123,1101110705032,서원레저주식회사,Seowon Leisure Co.LTD,서원레저,"[""오성배""]",1108134204.0,경기도 파주시 광탄면 서원길 333 (발랑리) 서원밸리CC,,www.seowongolf.co.kr,031-940-9400,19911001.0,0,20260914,0
12158,1101110706501,(주)경향신문사,THE KYUNGHYANG DAILY NEWS,경향신문사,"[""박종성""]",1108123070.0,"서울특별시 중구 정동길 3 (정동, 경향신문사건물)",,www.khan.co.kr,02-3701-1731,19461006.0,452,20260914,0
12196,1101110707674,(주)에스에이엠티,"SAMT CO.,LTD.",에스에이엠티,"[""박두진""]",1208105647.0,서울특별시 강남구  영동대로 315 대경빌딩,,www.isamt.com,02-3458-9000,19900627.0,113,20260914,0
12323,1101110712350,코오롱아이넷(주),KOLON I' NETWORKS CORP.,코오롱아이넷,"[""박동문""]",1108125442.0,서울특별시 금천구 가산동 533-2 롯데센터,,www.koloninet.com,02-2028-9200,19900720.0,0,20260914,0
12612,1101110723969,(주)위세아이텍,"WISE iTech Co., Ltd.",위세아이텍,"[""김다산"", ""이제동""]",2148121976.0,경기도 과천시 과천대로12길 117 과천펜타원 G동 11-13층,,www.wise.co.kr,02-6246-1400,19900927.0,251,20260914,0
12618,1101110724107,(주)테라젠이텍스,"THERAGEN ETEX CO.,LTD.",테라젠이텍스,"[""고진업"", ""박시홍""]",1338122943.0,경기도 안산시 단원구 산단로 68번길 58(초지동),,www.thera-gen.com,(031)497-4100,19900927.0,222,20260914,0
12653,1101110725064,(주)한컴,HANCOM INC.,한컴,"[""변성준"", ""김연수""]",1078152230.0,"경기도 성남시 분당구 대왕판교로644번길 49 (삼평동, 한컴타워)",,www.hancom.com,031-627-7000,19901102.0,420,20260914,0
12697,1101110726872,(주)LF네트웍스,LF Networks Corp.,LF네트웍스,"[""김기준""]",1168130069.0,"서울특별시 강남구 논현로 323 (역삼동, MTU빌딩)",,,02-6710-2722,19910101.0,0,20260914,0
12741,1101110728381,네스테크(주),"Nextech Co., LTD.",네스테크,"[""조완규""]",1058150798.0,서울특별시 구로구 구로동 197-33번지 이앤씨벤처드림타워3차 13층,,www.nex-tek.com,02-3140-1465,19901029.0,0,20260914,0
12799,1101110730732,(주)덕신이피씨,"DUKSHINEPC CO., LTD.",덕신이피씨,"[""오종녕""]",1368109463.0,충청남도 천안시 동남구 수신면 수신로 485-34,,www.dukshinepc.com,02-2600-2600,19910104.0,123,20260914,0
12814,1101110731483,(주)SBS,SEOUL BROADCASTING SYSTEM,SBS,"[""방문신""]",1168139357.0,서울특별시 양천구  목동서로 161,,www.sbs.co.kr,02-2061-0006,19901114.0,832,20260914,1
12917,1101110735766,한국정보공학(주),"Korea Information Engineering Services Co., Ltd",한국정보공학,"[""유용석"", ""황봉남""]",2298118298.0,경기도 성남시 분당구  황새울로359번길 7,,www.kies.co.kr,031-789-8600,19901210.0,55,20260914,0
12993,1101110738637,(주)삼표시멘트,"SAMPYO Cement Co., Ltd.",삼표시멘트,"[""배동환"", ""이원진""]",2298104571.0,강원도 삼척시  동양길 20,,www.sampyocement.co.kr,033-571-7000,19901222.0,649,20260914,0
13144,1101110744139,(주)씨그널엔터테인먼트그룹,Signal Entertainment Group Corp.,씨그널엔터테인먼트그룹,"[""김정상""]",2118161514.0,"서울특별시 성동구 성수이로 89 9층(성수동2가,엠지빌딩)",,www.signal-ent.com,02-2038-8882,19910118.0,11,20260914,0
13207,1101110746474,(주)삼에스코리아,"3S KOREA CO., LTD",3S,"[""정완영""]",1298116215.0,서울특별시 금천구 가산디지털1로 75-24 1310호,,www.3sref.com,02-896-9474,19910128.0,89,20260914,0
13377,1101110753734,(주)오르비텍,"Orbitech Co., Ltd.",오르비텍,"[""도은성""]",1128127107.0,"서울특별시 금천구 범안로 1130 8층(가산동, 가산디지털엠파이어)",,orbitech.co.kr,02-852-2223,19910305.0,556,20260914,0
13528,1101110759493,신세계건설(주),"Shinsegae Engineering & Construction C.,Ltd.",신세계건설,"[""강승협""]",2018144158.0,"서울특별시 종로구 종로41길 25 3~5층 (종로6가, 한덕빌딩)",,httpswww.shinsegae-enc.com,02-3406-6620,19910320.0,575,20260914,0
13691,1101110766703,비케이탑스(주),"BK Tops Co.,Ltd",비케이탑스,"[""정상룡""]",2158144176.0,"서울특별시 강남구 테헤란로 401 17층(삼성동, 남경센타)",,www.bktops.co.kr,02-3453-9789,19910330.0,6,20260914,0
13767,1101110769583,SK(주),SK Inc.,SK,"[""최태원"", ""장용호""]",2208116503.0,서울특별시 종로구 종로 26 SK주식회사,,www.sk-inc.com/,02-2121-5114,19910413.0,4419,20260914,1
13795,1101110770548,티제이미디어(주),"TJ MEDIA CO.,LTD",TJ미디어,"[""윤나라""]",1308144332.0,서울특별시 마포구 월드컵북로 434 (상암동 1590) 상암아이티타워 8층,,www.tjmedia.co.kr/,02  -3663-4700,19910418.0,228,20260914,0
13896,1101110774376,(주)엑사이엔씨,"EXA E&C, Inc",엑사이엔씨,"[""김성후""]",1058147352.0,서울특별시 구로구  디지털로 288,,www.exaenc.com,02-3289-5100,19910503.0,173,20260914,0
13930,1101110775853,제이씨현시스템(주),"JCH Systems, Inc.",제이씨현시스템,"[""차정헌""]",1108133772.0,서울특별시 용산구  새창로45길 74,,www.jchyun.com,02-2105-9100,19910511.0,74,20260914,0
14021,1101110779152,(주)광무,"Kwangmu Co.,Ltd.",광무,"[""우승용""]",2208110756.0,서울특별시 강남구 영동대로 312 7층(대치동),,www.kdccorp.co.kr,02-3459-0500,19910527.0,24,20260914,0
14224,1101110787080,고려신용정보(주),"Korea Credit Information CO., LTD.",고려신용정보,"[""윤태훈""]",2148172290.0,"서울특별시 서초구 서초대로 353 (서초동, 유니온타워)",,www.koreaci.co.kr,02-3450-9000,19910627.0,824,20260914,0
14283,1101110789169,(주)오리엔트전자,ORIENT ELECTRONICS. Inc,오리엔트전자,"[""장재진""]",2078137621.0,경기도 성남시 중원구 갈마치로 322 (상대원동),,www.orientelec.co.kr,031-737-0200,19790905.0,86,20260914,0
14290,1101110789432,대상정보기술주식회사,"Daesang Information Technology Co.,Ltd",대상정보기술,"[""오승후""]",2188119939.0,"서울특별시 광진구 천호대로 549 (중곡동, 지타워)",,www.daesangit.com,02-3408-0029,19910705.0,0,20260914,0
14384,1101110792667,(주)미스토홀딩스,Misto Holdings Corporation,미스토홀딩스,"[""윤근창""]",1148144271.0,"서울특별시 성북구 보문로 35 9층, 10층",,www.mistoholdings.com,02-1533-6400,19910723.0,67,20260914,1
14408,1101110793657,(주)엠피씨플러스,MPC plus Inc.,엠피씨플러스,"[""조성완""]",1208133916.0,서울특별시 중구 소월로2길 30 남산트라팰리스 12층,,www.mpc.co.kr,02-3432-6403,19910724.0,937,20260914,0
14450,1101110795455,(주)오텍,Autech Corporation,오텍,"[""강성희"", ""이규방""]",2118639754.0,충청남도 예산군  고덕면 예덕로 1033-36,,www.autech.co.kr,02-2628-0660,19910731.0,101,20260914,0
14763,1101110808357,(주)블루콤,"BLUECOM CO.,LTD",블루콤,"[""김종규"", ""김태진""]",1128129823.0,인천광역시 서구 첨단기술로 33 -,,www.bluec.co.kr,032-810-0500,19911007.0,12,20260914,0
14795,1101110809595,(주)삼화네트웍스,"SAMHWA NETWORKS Co.,Ltd.",삼화네트웍스,"[""안제현"", ""신상윤""]",1148155119.0,서울특별시 마포구 매봉산로2안길 8 -,,www.shnetworks.co.kr,02-3454-1500,19911012.0,36,20260914,0
15042,1101110819932,(주)모다,Moda Inc.,모다,"[""고동균""]",2148135029.0,서울특별시 양천구 목동중앙북로 112 5층,,www.modainc.co.kr,02-523-7677,19911202.0,3,20260914,0
15168,1101110824204,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,"[""정지수""]",3078105002.0,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,,www.sfcltd.co.kr,041-640-0001,19911223.0,24,20260914,0
15209,1101110825624,(주)한솔홈데코,"Hansol HomeDeco co.,ltd.",한솔홈데코,"[""김경록""]",1028137194.0,서울특별시 동작구 보라매로5길 15 전문건설회관빌딩,,www.hansolhomedeco.co.kr,02-3284-3892,19911227.0,333,20260914,1
15470,1101110834378,(주)인성정보,"INSUNG INFORMATION CO., LTD",인성정보,"[""조승필""]",2158158985.0,서울특별시 강남구 테헤란로 301 삼정빌딩 9층,,www.insunginfo.co.kr,02-3400-7000,19920210.0,205,20260914,0
15709,1101110842785,주식회사 현대퓨처넷,"Hyundai Futurenet Co., Ltd",현대퓨처넷,"[""김성일""]",1128131178.0,"서울특별시 서초구 반포대로 19 (서초동, 현대퓨처넷빌딩)",,www.hyundaifuturenet.com,02-3450-2233,19920316.0,604,20260914,1
16022,1101110853419,서울평가정보(주),Seoul Information Service Inc.,서울평가정보,"[""김중근""]",1148147958.0,서울특별시 영등포구 국회대로70길 23 -,,www.sci.co.kr,02  -3445-5000,19920423.0,177,20260914,0
16025,1101110853576,한국복합물류(주),"Korea Integrated Freight Terminal CO.,LTD",한국복합물류,"[""이민기""]",1238140376.0,경기도 군포시 번영로 82,,www.kift.co.kr,031-460-2083,19920424.0,9,20260914,0
16102,1101110856710,대보디앤에스(주),"DAEBO DISTRIBUTION CO.,LTD.",대보디앤에스,"[""한제영""]",3018123531.0,"충청북도 청주시 흥덕구 옥산면 경부고속도로 309 (오산리, 옥산휴게소부산방향)",,www.daeboro.co.kr,02-3016-9100,19920509.0,0,20260914,0
16202,1101110859954,주식회사 대원총업,DAE WON CHONG UP CORPORATION,대원총업,"[""허재무""]",1048121908.0,"서울특별시 중구 세종대로5길 35 (남대문로5가, 대원강업)",,WWW.daewoncorp.com,02-318-6387,19920525.0,0,20260914,0
16207,1101110860216,(주)웰크론,Welcron Company Limited,웰크론,"[""이영규""]",1208163730.0,서울특별시 구로구 디지털로27길 12 주식회사 웰크론,,www.welcron.com,(02)2107-6600,19920527.0,181,20260914,0
16281,1101110862519,세아네트웍스,"SEAH NETWORKS CO., LTD.",세아네트웍스,"[""박재모""]",1208110951.0,서울특별시 마포구 양화로 45 세아타워 3층,,www.snet.co.kr,02-6970-1500,19920605.0,0,20260914,0
16315,1101110863484,(주)다우데이타,DAOU DATA CORP.,다우데이타,"[""김상준""]",2208101733.0,"서울특별시 마포구 독막로 311 3층, 5층(염리동, 재화스퀘어)",,www.daoudata.co.kr,02-3410-5100,19920610.0,225,20260914,0
16451,1101110867692,콜마파마(주),"Kolmarpharma Co.,Ltd.",콜마파마,"[""이삼수""]",1208131733.0,충청북도 제천시 바이오밸리2로 93 (왕암동),,www.kolmarpharma.com,02-2059-2848,19920619.0,29,20260914,0
16571,1101110870950,주식회사 앱스,"Autronic Auto Parking Systems CO., LTD",앱스,"[""조용학""]",1058153311.0,부산광역시 해운대구 반송로525번길 25 (석대동),,www.ajaps.co.kr,02-1544-1101,19920701.0,0,20260914,0
16648,1101110873102,(주)신세계까사,"SHINSEGAECASA Co., ltd.",신세계까사,"[""김홍극""]",1208111794.0,"서울특별시 중구 남대문시장10길 2 (회현동1가, MESA)",,guud.com,02)6420-7234,19920629.0,0,20260914,0
