episode_id,object_id,object_name,object_count_in_episode
train_ep_006844,obj__chair__a09272b5,chair,14
train_ep_006844,obj__banquet__c0d9ac80,banquet,14
train_ep_006845,obj__tapestry__8873d146,tapestry,9
train_ep_006845,obj__flower__608f0b98,flower,9
train_ep_006845,obj__fairy_lights__688fba7e,fairy lights,9
train_ep_006845,obj__moss__06a311b9,moss,9
train_ep_006845,obj__stone__0a840ef4,stone,9
train_ep_006846,obj__clothes_line__34c6b35a,clothes line,28
train_ep_006846,obj__chicken_coop__6afcba65,chicken coop,14
train_ep_006846,obj__pen_for_the_chickens__00bc2be0,pen for the chickens,14
train_ep_006846,obj__pen__03f00e8e,pen,14
train_ep_006846,obj__magic_book__56b3a09c,magic book,14
train_ep_006846,obj__plain_pretty_basic_wooden_cabin__178f54fc,plain pretty basic wooden cabin,14
train_ep_006846,obj__wildflower__0cf83c1b,wildflower,6
train_ep_006847,obj__tithe_plate__eb8b22d2,tithe plate,14
train_ep_006847,obj__pew__08db7753,pew,14
train_ep_006848,obj__bone__a57fc812,bone,11
train_ep_006848,obj__lean_to_tent__9480ce89,lean-to tent,14
train_ep_006848,obj__jewel__29d233ae,jewel,2
train_ep_006848,obj__branches__92ec19ff,branches,5
train_ep_006848,obj__large_glimmering_ruby__507a0258,large glimmering ruby,6
train_ep_006849,obj__weed__8417a031,weed,3
train_ep_006849,obj__moss__06a311b9,moss,14
train_ep_006849,obj__gravestone__506fed0a,gravestone,14
train_ep_006849,obj__ghost__71144850,ghost,14
train_ep_006849,obj__statue__a643f0c6,statue,14
train_ep_006850,obj__torch__69756f3c,torch,14
train_ep_006850,obj__rope__379e86ff,rope,14
train_ep_006850,obj__dock__05debdb8,dock,14
train_ep_006851,obj__building__1b20e902,building,14
train_ep_006851,obj__wood__22811dd9,wood,14
train_ep_006851,obj__earth__852488dd,earth,14
train_ep_006851,obj__tree__c0af77cf,tree,14
train_ep_006851,obj__swamp__5d47a77d,swamp,14
train_ep_006851,obj__spoon__4b8e2308,spoon,2
train_ep_006853,obj__torch__69756f3c,torch,6
train_ep_006853,obj__rune__afee110d,rune,14
train_ep_006854,obj__bed__001cbc05,bed,14
train_ep_006854,obj__statue__a643f0c6,statue,14
train_ep_006854,obj__pillow__028dbbfa,pillow,7
train_ep_006854,obj__finest_silk_and_velvet__4b240706,finest silk and velvet,28
train_ep_006854,obj__bed_big__c0df2fb5,bed big,14
train_ep_006855,obj__hymnal__e376d84e,hymnal,14
train_ep_006855,obj__pew__08db7753,pew,14
train_ep_006855,obj__altar__ff70cae5,altar,14
train_ep_006855,obj__window__05b8c74c,window,14
train_ep_006856,obj__potion__1e041f12,potion,14
train_ep_006856,obj__vat__d04a4a2c,vat,14
train_ep_006856,obj__large_ladle__f9e6e3ad,large ladle,14
train_ep_006856,obj__shelf__1f650330,shelf,14
train_ep_006856,obj__jar__68995fcb,jar,14
train_ep_006856,obj__smoke_and_light__713b7b21,smoke and light,14
train_ep_006856,obj__huge_vat_of_brewing_liquid__e4806d7a,huge vat of brewing liquid,14
train_ep_006856,obj__beaker__d6e7fe03,beaker,14
train_ep_006856,obj__table__aab9e1de,table,14
train_ep_006856,obj__lantern__9e87ffce,lantern,14
train_ep_006856,obj__tower__79835ea3,tower,14
train_ep_006857,obj__reeds__fcc2b501,reeds,14
train_ep_006857,obj__water__9460370b,water,14
train_ep_006857,obj__tree__c0af77cf,tree,14
train_ep_006858,obj__bed__001cbc05,bed,14
train_ep_006858,obj__carpet__37c6ab2f,carpet,14
train_ep_006858,obj__cover__41d0e299,cover,14
train_ep_006858,obj__carving__99524e31,carving,14
train_ep_006858,obj__crystal_ball__8df897a1,crystal ball,4
train_ep_006859,obj__sword__f3b462d9,sword,14
train_ep_006859,obj__weapon__282aa351,weapon,14
train_ep_006859,obj__protective_gear__75e76e58,protective gear,14
train_ep_006859,obj__bows__e949ecf5,bows,7
train_ep_006859,obj__arrow__9022a153,arrow,9
train_ep_006859,obj__bow_and_arrow__44d92711,bow and arrow,14
train_ep_006859,obj__gun__5161ebb0,gun,14
train_ep_006859,obj__axe__c89ee4a2,axe,14
train_ep_006860,obj__drapes__05fa6332,drapes,14
train_ep_006860,obj__window__05b8c74c,window,14
train_ep_006860,obj__dog__06d80eb0,dog,14
train_ep_006860,obj__table__aab9e1de,table,28
train_ep_006860,obj__big_window__16ada8d1,big window,14
train_ep_006860,obj__fire_place__c3fff920,fire place,14
train_ep_006860,obj__flower__608f0b98,flower,6
train_ep_006860,obj__wardrobe__e1c8ac33,wardrobe,14
train_ep_006860,obj__quilts__b4282792,quilts,14
train_ep_006860,obj__rug__717de68e,rug,14
train_ep_006860,obj__big_rug__8b300f23,big rug,14
train_ep_006860,obj__mirror__fbe322a8,mirror,14
train_ep_006860,obj__trinket__e0221e6c,trinket,14
train_ep_006860,obj__tapestry__8873d146,tapestry,14
train_ep_006860,obj__hair_brush__3b80945e,hair brush,14
train_ep_006860,obj__bed__001cbc05,bed,14
train_ep_006860,obj__soft_bed__892f4639,soft bed,14
train_ep_006860,obj__closet__840c6b39,closet,14
train_ep_006861,obj__spears__8ba35d7d,spears,14
train_ep_006861,obj__bows__e949ecf5,bows,14
train_ep_006861,obj__targets__aa6f6d62,targets,14
train_ep_006861,obj__weights__63f4f1e9,weights,14
train_ep_006861,obj__arrow__9022a153,arrow,14
train_ep_006861,obj__sword__f3b462d9,sword,14
train_ep_006861,obj__target__42aefbae,target,14
train_ep_006861,obj__bail__3b09b526,bail,14
train_ep_006861,obj__training_apparatus__79a6a944,training apparatus,14
train_ep_006862,obj__little_wooden_stools__e372025a,little wooden stools,7
train_ep_006862,obj__paper__7e3f6604,paper,7
train_ep_006862,obj__books__7d8949bc,books,7
train_ep_006862,obj__drapes__05fa6332,drapes,7
train_ep_006862,obj__painting__6a7c1b1d,painting,7
train_ep_006862,obj__chair__a09272b5,chair,7
train_ep_006862,obj__bookshelf__b75624ce,bookshelf,7
train_ep_006862,obj__ceiling__246b2dd5,ceiling,7
train_ep_006862,obj__bassinet__f68de0d7,bassinet,7
train_ep_006863,obj__bucket__c2bfd017,bucket,14
train_ep_006863,obj__pot__ecbfde13,pot,14
train_ep_006863,obj__cabinet__6f796183,cabinet,14
train_ep_006863,obj__cup__f3f58ee4,cup,14
train_ep_006863,obj__knife__4cbfe673,knife,14
train_ep_006863,obj__bottles__529ec26c,bottles,14
train_ep_006863,obj__tool__39ab32c5,tool,14
train_ep_006863,obj__basin_for_water__55a3f7f1,basin for water,14
train_ep_006863,obj__tile__13181d8c,tile,14
train_ep_006863,obj__food_item__8103f77a,food item,14
train_ep_006864,obj__boat__dd8fc45d,boat,14
train_ep_006864,obj__rope__379e86ff,rope,7
train_ep_006865,obj__bench__1d28d258,bench,14
train_ep_006865,obj__window__05b8c74c,window,14
train_ep_006865,obj__pulpit__7fe264a8,pulpit,14
train_ep_006866,obj__pot__ecbfde13,pot,5
train_ep_006866,obj__shelf__1f650330,shelf,14
train_ep_006866,obj__other_tools__4983ca9c,other tools,14
train_ep_006866,obj__stone_oven__16b9fb23,stone oven,14
train_ep_006866,obj__cloth__b9d27d6b,cloth,14
train_ep_006866,obj__counter__886bb73b,counter,14
train_ep_006866,obj__plate__5da21a3e,plate,14
train_ep_006866,obj__cupboard__cba460ea,cupboard,14
train_ep_006867,obj__tulip__0ae57c94,tulip,14
train_ep_006867,obj__summer_palace__282bef56,summer palace,14
train_ep_006867,obj__potted_flower__3c3401c5,potted flower,14
train_ep_006867,obj__gift__a0ec3b46,gift,14
train_ep_006867,obj__garden_plot__e5931b57,garden plot,14
train_ep_006867,obj__huge_pavilion_of_stone_patio__c02a23dc,huge pavilion of stone patio,14
train_ep_006867,obj__shape_of_a_large_rectangle__01d5ccd1,shape of a large rectangle,14
train_ep_006867,obj__rose__fcdc7b42,rose,4
train_ep_006867,obj__flower__608f0b98,flower,2
train_ep_006867,obj__arcadian_garden__a23616f9,arcadian garden,14
train_ep_006867,obj__bench__1d28d258,bench,14
train_ep_006867,obj__hedge__124be636,hedge,14
train_ep_006867,obj__beautiful_courtyard__708635c3,beautiful courtyard,14
train_ep_006867,obj__central_atrium__23ea1c89,central atrium,14
train_ep_006867,obj__statue__a643f0c6,statue,14
train_ep_006868,obj__rotting_meat__33fc2c56,rotting meat,14
train_ep_006868,obj__bone__a57fc812,bone,6
train_ep_006868,obj__giant_firepit__a69eb2c6,giant firepit,14
train_ep_006868,obj__stalagmite__b88d9eaf,stalagmite,14
train_ep_006869,obj__red_carpet__268d65fc,red carpet,14
train_ep_006869,obj__throne__253d405e,throne,14
train_ep_006869,obj__sword__f3b462d9,sword,14
train_ep_006869,obj__painting__6a7c1b1d,painting,14
train_ep_006870,obj__guards_toilet_basin__cb0fb522,guards toilet basin,3
train_ep_006870,obj__wooden_chest__37f24596,wooden chest,3
train_ep_006870,obj__bed__001cbc05,bed,3
train_ep_006871,obj__plate__5da21a3e,plate,14
train_ep_006871,obj__wall__2d86bdac,wall,14
train_ep_006871,obj__plant__9ea0a36b,plant,14
train_ep_006871,obj__bed__001cbc05,bed,14
train_ep_006871,obj__cup__f3f58ee4,cup,14
train_ep_006871,obj__baskets_of_flowers__ccff3130,baskets of flowers,4
train_ep_006871,obj__flower__608f0b98,flower,14
train_ep_006871,obj__small_vine__101a74df,small vine,14
train_ep_006871,obj__bush__dbbc546e,bush,14
train_ep_006871,obj__ceiling__246b2dd5,ceiling,14
train_ep_006871,obj__table__aab9e1de,table,14
train_ep_006871,obj__seat__554e4b55,seat,14
train_ep_006872,obj__sapphire__94149db1,sapphire,8
train_ep_006872,obj__table__aab9e1de,table,14
train_ep_006872,obj__ruby__58e53d13,ruby,14
train_ep_006872,obj__cross__22aadb26,cross,14
train_ep_006872,obj__altar__ff70cae5,altar,14
train_ep_006872,obj__stained_glass_window__d86160f4,stained-glass window,14
train_ep_006872,obj__daimond__60759e19,daimond,14
train_ep_006873,obj__sapphire__94149db1,sapphire,14
train_ep_006873,obj__polished_gold__49517d05,polished gold,14
train_ep_006873,obj__long_table__bfcbcb84,long table,14
train_ep_006873,obj__silverware__1d574946,silverware,14
train_ep_006873,obj__crystal__cc989606,crystal,14
train_ep_006874,obj__river__a5b03048,river,14
train_ep_006874,obj__riverbank__fb2793d9,riverbank,14
train_ep_006874,obj__bird__abaecf8c,bird,14
train_ep_006874,obj__fish__83e4a96a,fish,14
train_ep_006874,obj__turtle__d4705b9f,turtle,14
train_ep_006874,obj__insect__dce41a93,insect,14
train_ep_006874,obj__grass__09d440e4,grass,14
train_ep_006875,obj__more_than_king_sized_bed__0b38bafc,more-than-king-sized bed,14
train_ep_006875,obj__desk__b506e098,desk,14
train_ep_006875,obj__royal_blue_canopy__6e50eb42,royal blue canopy,14
train_ep_006875,obj__rabbit_fur_coverlet__09a1e10f,rabbit fur coverlet,14
train_ep_006875,obj__chamber_pot_discreetly_hidden__68577b6d,chamber pot discreetly hidden,14
train_ep_006875,obj__chair__a09272b5,chair,14
train_ep_006875,obj__book__821f0328,book,14
train_ep_006876,obj__makeshift_stall__517d1acb,makeshift stall,14
train_ep_006876,obj__stone__0a840ef4,stone,14
train_ep_006876,obj__trinket__e0221e6c,trinket,10
train_ep_006876,obj__bauble__06dea58b,bauble,2
train_ep_006876,obj__jewelry__449de323,jewelry,12
train_ep_006877,obj__flower__608f0b98,flower,3
train_ep_006877,obj__watering_can__2d4f3e6f,watering can,14
train_ep_006878,obj__book__821f0328,book,10
train_ep_006878,obj__plate__5da21a3e,plate,14
train_ep_006878,obj__table__aab9e1de,table,14
train_ep_006878,obj__candle__ce23a732,candle,14
train_ep_006878,obj__silverware__1d574946,silverware,14
train_ep_006878,obj__meat__07202a7e,meat,14
train_ep_006878,obj__shelf__1f650330,shelf,14
train_ep_006878,obj__cookpot__2bf72dd5,cookpot,14
train_ep_006879,obj__dirt__c90b1198,dirt,14
train_ep_006879,obj__flower__608f0b98,flower,14
train_ep_006879,obj__bone__a57fc812,bone,14
train_ep_006880,obj__bookcase__796ab53a,bookcase,14
train_ep_006880,obj__staircase__7dbf02f9,staircase,14
train_ep_006880,obj__rug__717de68e,rug,14
train_ep_006880,obj__balcony__d85f7317,balcony,14
train_ep_006880,obj__chair__a09272b5,chair,14
train_ep_006880,obj__painting__6a7c1b1d,painting,14
train_ep_006880,obj__doorway__8d60d347,doorway,14
train_ep_006881,obj__pot_for_cooking__70064869,pot for cooking,14
train_ep_006881,obj__firewood_for_the_fireplace__1054da9d,firewood for the fireplace,14
train_ep_006881,obj__metal_meal_tray__a90a21a7,metal meal tray,1
train_ep_006882,obj__diamond__75c6f031,diamond,8
train_ep_006882,obj__comfortable_cushion__175a4fa8,comfortable cushion,8
train_ep_006882,obj__king_s_flagon__6999e14b,king's flagon,8
train_ep_006883,obj__eggs__ab92d9fa,eggs,14
train_ep_006883,obj__hay__4982b37a,hay,14
train_ep_006883,obj__basin__f4d3b5a1,basin,14
train_ep_006883,obj__cow__81566e98,cow,14
train_ep_006883,obj__fence__dc42bba7,fence,14
train_ep_006883,obj__large_pile_of_hay__3b874c4d,large pile of hay,14
train_ep_006883,obj__tool__39ab32c5,tool,10
train_ep_006883,obj__milk__ecbdb882,milk,14
train_ep_006883,obj__small_sachel__fd3009ed,small sachel,1
train_ep_006884,obj__black_soil__9e4ddb48,black soil,14
train_ep_006884,obj__vulture__f7a13e18,vulture,14
train_ep_006884,obj__skeletons__138f64f4,skeletons,14
train_ep_006884,obj__pile_of_treasure__1068050a,pile of treasure,28
train_ep_006884,obj__chair__a09272b5,chair,14
train_ep_006884,obj__rock__9a1f3094,rock,14
train_ep_006884,obj__crevice__67f4ee23,crevice,14
train_ep_006884,obj__skeleton__84df077b,skeleton,14
train_ep_006884,obj__cheese__fea0f1f6,cheese,2
train_ep_006885,obj__lighthouse__fad0ce22,lighthouse,14
train_ep_006885,obj__pelican__dcd32506,pelican,14
train_ep_006885,obj__peasant__0ef44d86,peasant,14
train_ep_006885,obj__piling__7978ee8f,piling,14
train_ep_006885,obj__barnacle__d2ba9502,barnacle,14
train_ep_006885,obj__rock__9a1f3094,rock,14
train_ep_006886,obj__bookshelves__c9b925be,bookshelves,14
train_ep_006886,obj__text__1cb251ec,text,14
train_ep_006886,obj__squat_chair_with_a_high_back__626e17ba,squat chair with a high back,28
train_ep_006886,obj__book__821f0328,book,14
train_ep_006886,obj__ornate_desk__dc4f0799,ornate desk,14
train_ep_006886,obj__idol__416c1556,idol,14
train_ep_006886,obj__elderberry__8625dc8c,elderberry,14
train_ep_006887,obj__pew__08db7753,pew,14
train_ep_006887,obj__wood__22811dd9,wood,14
train_ep_006887,obj__handle__e1260894,handle,14
train_ep_006887,obj__altar__ff70cae5,altar,14
train_ep_006887,obj__carvings__3ccde912,carvings,14
train_ep_006887,obj__candle__ce23a732,candle,10
train_ep_006888,obj__sign__04b29480,sign,14
train_ep_006888,obj__shrub__2f5bae73,shrub,14
train_ep_006888,obj__skeleton__84df077b,skeleton,10
train_ep_006888,obj__tree__c0af77cf,tree,14
train_ep_006888,obj__branch__9603a224,branch,1
train_ep_006889,obj__sword__f3b462d9,sword,14
train_ep_006889,obj__ritual_dagger__5135a6e3,ritual dagger,14
train_ep_006889,obj__temple__44fdfd6b,temple,14
train_ep_006889,obj__bone__a57fc812,bone,14
train_ep_006889,obj__table__aab9e1de,table,14
train_ep_006889,obj__stone__0a840ef4,stone,14
train_ep_006890,obj__shell__2591c98b,shell,14
train_ep_006890,obj__beach__7193529a,beach,28
train_ep_006890,obj__wall__2d86bdac,wall,14
train_ep_006890,obj__palm_tree__5c5c66e2,palm tree,14
train_ep_006890,obj__sand__88336b5b,sand,14
train_ep_006890,obj__ocean__45d20b1d,ocean,28
train_ep_006890,obj__gigantic_and_lavish_marble_pier__0bf8a9b3,gigantic and lavish marble pier,14
train_ep_006890,obj__fine_white_sand__dafdfa7e,fine white sand,14
train_ep_006890,obj__clam__fb8b6976,clam,8
train_ep_006890,obj__pier__c72e2158,pier,14
train_ep_006890,obj__turtle__d4705b9f,turtle,14
train_ep_006891,obj__small_door__0fe2fb71,small door,28
train_ep_006891,obj__tool__39ab32c5,tool,14
train_ep_006892,obj__cabin__92faafe2,cabin,14
train_ep_006892,obj__sword__f3b462d9,sword,4
train_ep_006892,obj__cannon__74c96872,cannon,14
train_ep_006893,obj__bow__18222660,bow,14
train_ep_006893,obj__mop_bucket__a6ac44ec,mop bucket,14
train_ep_006893,obj__stone_arch__70c26664,stone arch,14
train_ep_006893,obj__door__2feaaf89,door,14
train_ep_006893,obj__spiderwebs__90a475fe,spiderwebs,14
train_ep_006894,obj__precious_stone__83231a3f,precious stone,10
train_ep_006894,obj__golden_throne__7600de15,golden throne,14
train_ep_006894,obj__sword__f3b462d9,sword,14
train_ep_006895,obj__table__aab9e1de,table,14
train_ep_006895,obj__napkin__720106da,napkin,14
train_ep_006895,obj__pan__96ac0342,pan,7
train_ep_006895,obj__plate__5da21a3e,plate,14
train_ep_006896,obj__food_trough__1da0139d,food trough,14
train_ep_006896,obj__mud__c95e3dd9,mud,14
train_ep_006897,obj__shrub__2f5bae73,shrub,14
train_ep_006897,obj__stone__0a840ef4,stone,14
train_ep_006897,obj__tree__c0af77cf,tree,14
train_ep_006897,obj__moss__06a311b9,moss,14
train_ep_006897,obj__vine__a77b5176,vine,14
train_ep_006898,obj__old_cup__95299bcf,old cup,14
train_ep_006898,obj__stone__0a840ef4,stone,14
train_ep_006899,obj__walkway__ed97ef15,walkway,14
train_ep_006899,obj__ornate_stonework__18b116e4,ornate stonework,14
train_ep_006899,obj__building__1b20e902,building,14
train_ep_006899,obj__painting_of_mother_mary__354321e1,painting of mother mary,14
train_ep_006899,obj__towering_arch_of_marble_and_silver__c054e36d,towering arch of marble and silver,14
train_ep_006899,obj__vine__a77b5176,vine,14
train_ep_006899,obj__entrance__2a20afe0,entrance,14
train_ep_006899,obj__idol__416c1556,idol,14
train_ep_006899,obj__church__916586c8,church,14
train_ep_006900,obj__helmet__17b9183a,helmet,6
train_ep_006900,obj__sword__f3b462d9,sword,14
train_ep_006900,obj__weapon__282aa351,weapon,14
train_ep_006900,obj__daggers__a5734a45,daggers,14
train_ep_006900,obj__chain_mail__8ae7c7e2,chain mail,14
train_ep_006900,obj__axe__c89ee4a2,axe,14
train_ep_006901,obj__fence__dc42bba7,fence,14
train_ep_006901,obj__moat__3c3a57f1,moat,14
train_ep_006901,obj__gate__63d721d2,gate,14
train_ep_006902,obj__murals__4744f556,murals,14
train_ep_006902,obj__stands__41157b1d,stands,14
train_ep_006902,obj__table__aab9e1de,table,14
train_ep_006902,obj__marble_floor__3d7af4f4,marble floor,14
train_ep_006902,obj__window__05b8c74c,window,14
train_ep_006903,obj__golden_plate__f2ebbf8c,golden plate,14
train_ep_006903,obj__hymnal__e376d84e,hymnal,14
train_ep_006903,obj__white_cloth__71e8b3f5,white cloth,14
train_ep_006903,obj__ornate_altar__aa16252b,ornate altar,14
train_ep_006903,obj__wooden_bench__0d4cbffc,wooden bench,14
train_ep_006903,obj__chalice__d6bd3fcb,chalice,14
train_ep_006904,obj__axe__c89ee4a2,axe,12
train_ep_006904,obj__sewer__a8891c8e,sewer,14
train_ep_006904,obj__knife__4cbfe673,knife,14
train_ep_006904,obj__bone__a57fc812,bone,14
train_ep_006904,obj__blade__2c066a21,blade,10
train_ep_006905,obj__kindgdom_s_desert__6d84dcdd,kindgdom's desert,14
train_ep_006905,obj__crystal_blue_sky__82920573,crystal blue sky,14
train_ep_006905,obj__sky__900bc885,sky,14
train_ep_006905,obj__sand_dune__24550f43,sand dune,14
train_ep_006905,obj__sandstone__cde1652e,sandstone,14
train_ep_006905,obj__clouds__073caed7,clouds,14
train_ep_006905,obj__face__d5ca3224,face,14
train_ep_006906,obj__cuff__59d3b7da,cuff,14
train_ep_006906,obj__torch__69756f3c,torch,1
train_ep_006906,obj__chain__9951112f,chain,10
train_ep_006906,obj__bone__a57fc812,bone,14
train_ep_006906,obj__coffin__7eac63f9,coffin,14
train_ep_006907,obj__rock__9a1f3094,rock,14
train_ep_006907,obj__axe__c89ee4a2,axe,14
train_ep_006907,obj__broken_lantern__a0c802b3,broken lantern,7
train_ep_006907,obj__path_to_the_old_mine__4e82bee7,path to the old mine,14
train_ep_006908,obj__wall__2d86bdac,wall,14
train_ep_006908,obj__window__05b8c74c,window,14
train_ep_006908,obj__moat__3c3a57f1,moat,14
train_ep_006908,obj__wooden_floors__57d5f2f7,wooden floors,14
train_ep_006908,obj__glass__2570c919,glass,14
train_ep_006908,obj__woodland__f6216ab8,woodland,14
train_ep_006908,obj__spiral_staircase__031e4915,spiral staircase,14
train_ep_006908,obj__meadow__07a42035,meadow,14
train_ep_006908,obj__table__aab9e1de,table,14
train_ep_006909,obj__wooden_boat_part__2d262aa3,wooden boat part,14
train_ep_006909,obj__coconut_tree__42fb71d9,coconut tree,28
train_ep_006909,obj__skeletons__138f64f4,skeletons,14
train_ep_006909,obj__water__9460370b,water,12
train_ep_006910,obj__food__62506be3,food,14
train_ep_006910,obj__dog__06d80eb0,dog,14
train_ep_006910,obj__gallows__4857f076,gallows,14
train_ep_006910,obj__execution_stand__ac2dd07e,execution stand,14
train_ep_006911,obj__firewood__63c596dc,firewood,14
train_ep_006911,obj__bed__001cbc05,bed,14
train_ep_006911,obj__stool__801f91a6,stool,14
train_ep_006911,obj__plate__5da21a3e,plate,14
train_ep_006911,obj__blanket__b24f10fa,blanket,10
train_ep_006912,obj__wooden_platform__5cf03d2b,wooden platform,14
train_ep_006912,obj__platform__34a6e5d6,platform,14
train_ep_006912,obj__rope__379e86ff,rope,14
train_ep_006912,obj__purse__204e3937,purse,3
train_ep_006913,obj__red_wine__07d4b2aa,red wine,14
train_ep_006913,obj__bedding__6e15ca28,bedding,14
train_ep_006913,obj__bed__001cbc05,bed,14
train_ep_006913,obj__silk__5339078d,silk,14
train_ep_006913,obj__huge_bed__ff7828da,huge bed,14
train_ep_006913,obj__plate__5da21a3e,plate,14
train_ep_006913,obj__gold_cup__1a784123,gold cup,6
train_ep_006913,obj__pillow__028dbbfa,pillow,14
train_ep_006913,obj__shelf__1f650330,shelf,14
train_ep_006914,obj__skeletons__138f64f4,skeletons,14
train_ep_006914,obj__chain__9951112f,chain,11
train_ep_006914,obj__skeleton__84df077b,skeleton,14
train_ep_006914,obj__food_tray__2860d942,food tray,14
train_ep_006915,obj__cactus__42239b83,cactus,14
train_ep_006915,obj__water__9460370b,water,11
train_ep_006915,obj__bone__a57fc812,bone,8
train_ep_006915,obj__waterfall__911b1ca4,waterfall,14
train_ep_006915,obj__palm_tree__5c5c66e2,palm tree,14
train_ep_006915,obj__snake__de1b2a7b,snake,14
train_ep_006915,obj__coconut__763b8741,coconut,7
train_ep_006916,obj__hole__de97e75e,hole,14
train_ep_006916,obj__beach_house__64bd4f8d,beach house,14
train_ep_006916,obj__it_s_door__a8f6e193,it's door,14
train_ep_006916,obj__sand__88336b5b,sand,14
train_ep_006916,obj__leaking_roof__4ccc15cb,leaking roof,14
train_ep_006916,obj__door__2feaaf89,door,14
train_ep_006917,obj__small_burning_candle__6569aa16,small burning candle,6
train_ep_006917,obj__chair__a09272b5,chair,14
train_ep_006917,obj__stained_glass_art_of_old__650dcd17,stained glass art of old,14
train_ep_006917,obj__parchment__cc1681e6,parchment,12
train_ep_006918,obj__cattle__bd5f4b04,cattle,14
train_ep_006918,obj__watering_buckets__c14993d1,watering buckets,14
train_ep_006918,obj__hoe_for_digging__77390acb,hoe for digging,14
train_ep_006918,obj__cow__81566e98,cow,14
train_ep_006919,obj__sand__88336b5b,sand,14
train_ep_006920,obj__pine_tree__0e7e318c,pine tree,14
train_ep_006920,obj__haystack__a1cae1a6,haystack,14
train_ep_006920,obj__wildflower__0cf83c1b,wildflower,14
train_ep_006920,obj__sickle__97997986,sickle,14
train_ep_006920,obj__river__a5b03048,river,14
train_ep_006920,obj__sword__f3b462d9,sword,14
train_ep_006920,obj__tree__c0af77cf,tree,14
train_ep_006921,obj__throne__253d405e,throne,14
train_ep_006921,obj__ornate_table__b129d90b,ornate table,14
train_ep_006923,obj__vial__808e7e17,vial,10
train_ep_006923,obj__sign__04b29480,sign,14
train_ep_006923,obj__large_shelf__a5b0b65c,large shelf,14
train_ep_006923,obj__small_pots__2ef16f01,small pots,14
train_ep_006923,obj__statue__a643f0c6,statue,14
train_ep_006923,obj__incense__9ce99053,incense,14
train_ep_006923,obj__bauble__06dea58b,bauble,14
train_ep_006923,obj__scrolls__3543d1f6,scrolls,2
train_ep_006924,obj__skinning_knife__21880fa9,skinning knife,11
train_ep_006924,obj__head__96e89a29,head,11
train_ep_006924,obj__bow_and_arrow__44d92711,bow and arrow,11
train_ep_006925,obj__hymnbook__4c06da20,hymnbook,14
train_ep_006925,obj__seat__554e4b55,seat,14
train_ep_006925,obj__set__cdaeeeba,set,14
train_ep_006925,obj__back_row_seat__dd01b781,back row seat,14
train_ep_006926,obj__chair__a09272b5,chair,14
train_ep_006927,obj__cauldron__fc8423be,cauldron,14
train_ep_006927,obj__spike__a60e7822,spike,14
train_ep_006927,obj__remains__f9cb365d,remains,14
train_ep_006927,obj__rock__9a1f3094,rock,14
train_ep_006927,obj__moss__06a311b9,moss,14
train_ep_006927,obj__foot_print__f2718daf,foot print,14
train_ep_006928,obj__statue_of_a_god__4d7a3231,statue of a god,14
train_ep_006928,obj__leather_cloth__674a4e2b,leather cloth,14
train_ep_006928,obj__piece__5ae34741,piece,14
train_ep_006928,obj__weapon__282aa351,weapon,14
train_ep_006928,obj__armor__3ee45b1f,armor,14
train_ep_006928,obj__skins__ada1fd05,skins,6
train_ep_006928,obj__copper_vase__b9868dce,copper vase,14
train_ep_006929,obj__furniture__fd87f596,furniture,14
train_ep_006929,obj__tapestry__8873d146,tapestry,14
train_ep_006929,obj__jewelry__449de323,jewelry,14
train_ep_006929,obj__carpet__37c6ab2f,carpet,14
train_ep_006929,obj__statue__a643f0c6,statue,14
train_ep_006929,obj__book__821f0328,book,14
train_ep_006929,obj__painting__6a7c1b1d,painting,14
train_ep_006930,obj__bows__e949ecf5,bows,13
train_ep_006931,obj__dirty_rug__7782dda9,dirty rug,14
train_ep_006931,obj__cell__8d27600b,cell,14
train_ep_006931,obj__torture_instrument__34de683a,torture instrument,10
train_ep_006931,obj__table__aab9e1de,table,14
train_ep_006931,obj__wood_burning_fire__62edbace,wood burning fire,14
train_ep_006932,obj__sack__6829d8e0,sack,14
train_ep_006932,obj__trowel__a16d79df,trowel,14
train_ep_006932,obj__vegetable__4bd349cd,vegetable,14
train_ep_006932,obj__oak_tree__6e9dd085,oak tree,14
train_ep_006932,obj__vegetable_or_plant__04505669,vegetable or plant,14
train_ep_006932,obj__low_grass__6f5cf1cf,low grass,14
train_ep_006932,obj__flower__608f0b98,flower,14
train_ep_006932,obj__bucket__c2bfd017,bucket,14
train_ep_006933,obj__chair__a09272b5,chair,14
train_ep_006933,obj__hanging_tapestry__84c3304e,hanging tapestry,14
train_ep_006933,obj__candle__ce23a732,candle,14
train_ep_006933,obj__bowl_of_fruit__82f8a42b,bowl of fruit,3
train_ep_006933,obj__glass__2570c919,glass,14
train_ep_006933,obj__dinner_table__e244b34b,dinner table,14
train_ep_006933,obj__place_mat__05cb36f0,place mat,14
train_ep_006933,obj__wall__2d86bdac,wall,14
train_ep_006933,obj__tapestry__8873d146,tapestry,14
train_ep_006934,obj__tree__c0af77cf,tree,14
train_ep_006934,obj__rock__9a1f3094,rock,11
train_ep_006934,obj__sandy_beach__81d445db,sandy beach,14
train_ep_006934,obj__swamp__5d47a77d,swamp,14
train_ep_006934,obj__muddy_chute__afce3e03,muddy chute,14
train_ep_006934,obj__field__06e3d36f,field,14
train_ep_006934,obj__food__62506be3,food,10
