crno,corpNm,corpEnsnNm,enpPbanCmpyNm,enpRprFnm,corpRegMrktDcd,corpRegMrktDcdNm,corpDcd,corpDcdNm,bzno,enpOzpno,enpBsadr,enpDtadr,enpHmpgUrl,enpTlno,enpFxno,sicNm,enpEstbDt,enpStacMm,enpXchgLstgDt,enpXchgLstgAbolDt,enpKosdaqLstgDt,enpKosdaqLstgAbolDt,enpKrxLstgDt,enpKrxLstgAbolDt,smenpYn,enpMntrBnkNm,enpEmpeCnt,empeAvgCnwkTermCtt,enpPn1AvgSlryAmt,actnAudpnNm,audtRptOpnnCtt,enpMainBizNm,fssCorpUnqNo,fssCorpChgDtm,fstOpegDt,lastOpegDt
1101110601793,(주)디케이우드글로벌,"DK WOOD GLOBAL CO.,LTD",,박관서,,,,,2158103267,12812,경기도  광주시  곤지암읍  경충대로  405,(곤지암리),,82-031-767-2211,031-767-2217,,19890101,,,,,,,,,,4,,0,,,,,,20200517,20200517
1101110601842,선보실업 주식회사,"SUN BO SIL UP Co., Ltd.",선보실업,조정웅,E,기타,,,2208173687,135080,서울특별시 강남구 역삼동 831-3,,,02-597-3930,,,19881222,12,,,,,,,,,0,,0,,,,00670553,2017/06/30,20200509,20260914
1101110601842,선보실업 주식회사,"SUN BO SIL UP Co., Ltd.",선보실업,조정웅,E,기타,,,2208173687,135080,서울특별시 강남구 역삼동 831-3,서울특별시 강남구 역삼동 831-3,,02-597-3930,,,19881222,12,,,,,,,,,0,,0,,,,00670553,2017/06/30,20260101,20260101
1101110601850,한국존슨앤드존슨메디칼주식회사,Johnson and Johnson Medical Korea Limited,한국존슨앤드존슨메디칼,오진용,E,기타,,,1068136159,04386,"서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워)",,,02)20943940,798-1909,,19881212,12,,,,,,,,,0,,0,,,,00159467,2023/05/17,20230517,20260914
1101110601850,한국존슨앤드존슨메디칼주식회사,Johnson and Johnson Medical Korea Limited,한국존슨앤드존슨메디칼,오진용,E,기타,,,1068136159,04386,"서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워)","서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워)",,02)20943940,798-1909,,19881212,12,,,,,,,,,0,,0,,,,00159467,2023/05/17,20260101,20260101
1101110601850,한국존슨앤드존슨메디칼주식회사,Johnson and Johnson Medical Korea Limited,한국존슨앤드존슨메디칼,유병재,E,기타,,,1068136159,04386,"서울특별시 용산구 한강대로 92 (한강로2가, LS용산타워)",,,02)20943940,798-1909,,19881212,12,,,,,,,,,0,,0,,,,00159467,2023/02/20,20200509,20230516
1101110601876,(주)동구부품상사,,,,,,,,,,강원특별자치도 강릉시 아래장작골길 47-41,,,0336457000,,,,,,,,,,,,,0,,0,,,,,,20260122,20260914
1101110601876,(주)동구부품상사서울지점,DONG KU,,김덕수,,,,,2268504361,02604,서울 동대문구 답십리동,494-2번지  우창프라자  701호,,82-02-2247-4642,02-2247-4713,,19920801,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110601884,(주)대진어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110601941,케이원솔루션,,,정진한,,,31,주식회사,1148153523,14322,경기도 광명시 하안로 60,"에이동 1312호,1313호(소하동,광명테크노파크)",,02  838 2866,02  60082867,,19881223,,,,,,,,Y,,37,,0,,,,,,20260331,20260914
1101110601941,(주)케이원솔루션,K1 SOLUTION,,정진한,,,,,1148153523,14322,경기 광명시 소하동,1345  광명테크노파크  a동  1313호,,82-02-838-2866,02-6008-2867,,19890101,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110601967,(주)마디아스통상,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602006,영신전기공업(주)대표임석기,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110602006,영신전기공업(주)대표임석기,,,,,,,,,,,,,0000204633865,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110602098,청호기업(주),"CHEONG HO INDUSTRIAL CO.,LTD",,강은석,,,,,1278115807,11181,경기 포천시 소흘읍,이가팔리  227-1,,82-02-765-6862,,,19881223,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110602105,한성화학건재(주),,,강해홍,,,,,2028117746,04550,서울 중구 을지로3가,336-1,,82-02-2278-2890,,,19890105,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110602147,에이비씨통상(주),ABC COMMERCIAL.CO.LTD.,에이비씨통상,조 규 철,E,기타,,,1148140839,137080,서울특별시 서초구 방배동 537-38,,ABC com.co.kr,02-522-4011,02-522-4016,,19890104,12,,,,,,,,,0,,0,,,,00224220,2017/06/30,20200509,20260914
1101110602147,에이비씨통상(주),ABC COMMERCIAL.CO.LTD.,에이비씨통상,조 규 철,E,기타,,,1148140839,137080,서울특별시 서초구 방배동 537-38,서울특별시 서초구 방배동 537-38,ABC com.co.kr,02-522-4011,02-522-4016,,19890104,12,,,,,,,,,0,,0,,,,00224220,2017/06/30,20260101,20260101
1101110602155,주식회사 본막스,"BONMAX.CO.,LTD.",본막스,조성환,E,기타,,,2128113830,134061,서울특별시 강동구 둔촌동 426-1,,BONMAX@BONMAX.CO.KR,488-4007,488-4008,,19881223,12,,,,,,,,,0,,0,,,,00255965,2017/06/30,20200509,20260914
1101110602155,주식회사 본막스,"BONMAX.CO.,LTD.",본막스,조성환,E,기타,,,2128113830,134061,서울특별시 강동구 둔촌동 426-1,서울특별시 강동구 둔촌동 426-1,BONMAX@BONMAX.CO.KR,488-4007,488-4008,,19881223,12,,,,,,,,,0,,0,,,,00255965,2017/06/30,20260101,20260101
1101110602155,본막스,,,조성환,,,04,주식회사,,,,,http://www.bonmax.co.kr,,024884008,,12,12,,,,,,,-,,0,,0,,,,,,20251008,20251014
1101110602163,(주)해우주택,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602171,주식회사 대한메탈,Dae Han Metal,대한메탈,강만식,E,기타,,,1098147320,07780,서울특별시 강서구 국회대로 69 (화곡동),,www.dh-metal.co.kr,02-2636-1831,02-2679-4325,,19881224,06,,,,,,,,,0,,0,,,,00589048,2022/08/29,20200509,20260914
1101110602171,주식회사 대한메탈,Dae Han Metal,대한메탈,강만식,E,기타,,,1098147320,07780,서울특별시 강서구 국회대로 69 (화곡동),서울특별시 강서구 국회대로 69 (화곡동),www.dh-metal.co.kr,02-2636-1831,02-2679-4325,,19881224,06,,,,,,,,,0,,0,,,,00589048,2022/08/29,20260101,20260101
1101110602171,(주)대한메탈,DAEHANMETAL,,강신휘,,,,,1098147320,07780,서울특별시  강서구  국회대로  69,(화곡동),,82-02-2636-1831,02-2679-4325,동 압연_ 압출 및 연신제품 제조업,19881224,,,,,,,,,,24,,0,,,,,,20251008,20251014
1101110602189,(주)스타상사,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602212,대흥자원개발(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602262,(주)기륭물산,JI SUN OK,,안재윤,,,,,1208125186,13210,경기 성남시 중원구상대원1동,307-11,,82-031-746-6446,031-748-1551,,19890104,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110602345,연흥패션(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602353,(주)유창전기금속,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20221019,20260914
1101110602353,(주)유창전기금속,,,,,,,,,,서울특별시 강서구,공항대로69길 12 ((염창동)),,,,,,,,,,,,,,,0,,0,,,,,,20200509,20221018
1101110602395,주식회사 삼표에너지,"SAMPYO ENERGY CO., LTD.",삼표에너지,윤용진,E,기타,,,1118506882,122100,서울특별시 은평구 증산동 223-15,,,02-372-7111,02-307-5879,,19881226,12,,,,,,,,,0,,0,,,,00128722,2017/06/30,20200509,20260914
1101110602395,주식회사 삼표에너지,"SAMPYO ENERGY CO., LTD.",삼표에너지,윤용진,E,기타,,,1118506882,122100,서울특별시 은평구 증산동 223-15,서울특별시 은평구 증산동 223-15,,02-372-7111,02-307-5879,,19881226,12,,,,,,,,,0,,0,,,,00128722,2017/06/30,20260101,20260101
1101110602410,(주)일산섬유,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602428,동양수처리공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602428,동양수처리공업(주),,,노연구,,,,,1238127242,14086,경기 안양시 만안구안양7동,196번지  유천팩토피아  B동  108호,,82-031-467-2341,031-467-2349,,19890110,,,,,,,,,,12,,0,,,,,,20200517,20200517
1101110602444,덕우실업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602478,주식회사 대진,"DAE JIN Co., Ltd",대진,이진태,E,기타,,,1078122925,425836,경기도 안산시 단원구 성곡동 698-1 시화공단 4마 101-1호,,-,031-432-8193,031-432-8192,,19890101,12,,,,,,,,,0,,0,,,,00529824,2023/02/17,20200509,20260914
1101110602478,주식회사 대진,"DAE JIN Co., Ltd",대진,이진태,E,기타,,,1078122925,425836,경기도 안산시 단원구 성곡동 698-1 시화공단 4마 101-1호,경기도 안산시 단원구 성곡동 698-1 시화공단 4마 101-1호,-,031-432-8193,031-432-8192,,19890101,12,,,,,,,,,0,,0,,,,00529824,2023/02/17,20260101,20260101
1101110602486,정릉섬유(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602535,(주)왕성실업,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602585,(주)대양철강,DAE YANG STEEL CO.LTD,,엄흥수,,,,,2038149431,02586,서울특별시 동대문구 천호대로2길 32,(신설동),,82-02-2236-8851,02-2236-8850,,19981227,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110602600,삼보강재(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울특별시 용산구 청파로 74,",신관동 4층 406-1호(한강로3가)",www.Appleclub.co.kr,02 701 7355,02 704 1709,,19881227,,,,,,,,Y,,5,,0,,,,,,20260731,20260914
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울특별시 용산구 청파로 74,",신관동 4층 406-1호(한강로3가)",www.Appleclub.co.kr,02 701 7355,02 704 1709,,19881227,,,,,,,,Y,,0,,0,,,,,,20241129,20260730
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울특별시 용산구 청파로 74,",신관동 4층 406-1호(한강로3가)",www.Appleclub.co.kr,02  701 7355,02  704 1709,,19881227,,,,,,,,Y,,0,,0,,,,,,20240731,20241128
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울특별시 용산구 청파로 74,(한강로3가) 신관 신관동 1층 110호,www.Appleclub.co.kr,02 701 7355,02 704 1709,,19881227,,,,,,,,Y,,18,,0,,,,,,20240603,20240730
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울특별시 용산구 청파로 74,(한강로3가) 신관 신관동 1층 110호,www.Appleclub.co.kr,02  701 7355,02  704 1709,,19881227,,,,,,,,Y,,18,,0,,,,,,20210831,20240602
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울특별시 용산구 청파로 74,(한강로3가) 신관 신관동 1층 110호,www.Appleclub.co.kr,02  701 7355,02  704 1709,,19881227,,,,,,,,Y,,19,,0,,,,,,20210730,20210730
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울 용산구 청파로,"74, 신관 1층 110호 (한강로3가,전자랜드)",www.Appleclub.co.kr,02  701 7355,02  704 1709,,19881227,,,,,,,,Y,,19,,0,,,,,,20200831,20210630
1101110602642,(주)대화컴퓨터,"DAIHWA COMPUTER CO.,LTD",,홍철환,,,,,1068126383,04372,서울 용산구 한강로3가,16-9  전자랜드신관1층110호,,82-02-701-7355,,,19900101,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110602642,대화컴퓨터,,,홍철환,,,31,주식회사,1068126383,04372,서울 용산구 청파로,"74, 신관 1층 110호 (한강로3가,전자랜드)",www.Appleclub.co.kr,02  701 7355,02  704 1709,,19881227,,,,,,,,Y,,10,,0,,,,,,20200517,20200517
1101110602650,입석산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602668,파인트리(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602676,(주)대건무역,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602709,주식회사 인다산업,INDAH INDUSTRIES,인다산업,김익현,E,기타,,,6108117063,689901,울산광역시 울주군 온양읍망양리 241번지,,www.indah.co.kr,052-238-6164,052-239-0584,,19981227,12,,,,,,,,,0,,0,,,,00563323,2017/06/30,20200509,20260914
1101110602709,주식회사 인다산업,INDAH INDUSTRIES,인다산업,김익현,E,기타,,,6108117063,689901,울산광역시 울주군 온양읍망양리 241번지,울산광역시 울주군 온양읍망양리 241번지,www.indah.co.kr,052-238-6164,052-239-0584,,19981227,12,,,,,,,,,0,,0,,,,00563323,2017/06/30,20260101,20260101
1101110602709,(주)인다산업,,,,,,,,,,,,,01*********,,,,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110602717,유진흥업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602816,(주)삼진코팅,"SAMJIN CO.,LTD",,정규삼,,,,,2188100901,04798,서울 성동구 성수동2가,277-44,,82-02-464-0606,02-462-9272,,19881228,,,,,,,,,,46,,0,,,,,,20200517,20200517
1101110602860,대명이엔씨주식회사,"DM.CONST.CO.,LTD",,김춘희,,,,,1018142199,59640,전라남도 여수시 무선6길 42-9,(선원동)2층,,82-061-686-1951,061-683-3501,,19890101,,,,,,,,,,30,,0,,,,,,20200517,20200517
1101110602874,주식회사 니코,"NIKO TRADING CO., LTD.",니코,배상우,E,기타,,,1058136156,121220,서울특별시 마포구 합정동 375-28,,www.niko.co.kr,02-338-5781,02-338-5786,,19881228,12,,,,,,,,,0,,0,,,,00204794,2019/02/20,20200509,20260914
1101110602874,주식회사 니코,"NIKO TRADING CO., LTD.",니코,배상우,E,기타,,,1058136156,121220,서울특별시 마포구 합정동 375-28,서울특별시 마포구 합정동 375-28,www.niko.co.kr,02-338-5781,02-338-5786,,19881228,12,,,,,,,,,0,,0,,,,00204794,2019/02/20,20260101,20260101
1101110602931,영일스텐(주),"YOUNG IL STEEL CO,LT",,김성완,,,,,1078122959,07286,서울 영등포구 문래동5가,5-3번지,,82-02-2676-4115,02-2631-2427,,19980201,,,,,,,,,,6,,0,,,,,,20200517,20200517
1101110602949,(주)대양지업,DAE YANG,,김민균,,,,,2188107224,04786,서울 성동구 성수2가3동,258-3번지  1층,,82-02-464-5590,02-468-9058,,19881228,,,,,,,,,,8,,0,,,,,,20200517,20200517
1101110602981,신기무역(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110602999,(주)반석어패럴,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110602999,(주)반석어패럴,,,,,,,,,,,,,6012345,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110603004,에벤,,,오경택,,,31,주식회사,1298109785,13229,경기 성남시 중원구 둔촌대로,"484, 313호 (상대원동,시콕스타워)",www.ebenplanning.com,031 777 9366,070 43321593,,19881228,,,,,,,,Y,,10,,0,,,,,,20200517,20201130
1101110603004,(주)에벤,E BEN,,오경택,,,,,1298109785,13229,경기 성남시중원구 상대원동,513-14  시콕스  313호,,82-031-777-9366,070-4332-1593,,19890116,,,,,,,,,,25,,0,,,,,,20200517,20200517
1101110603046,광림통상주식회사,"Kwang Lim Trading Co., Ltd.",광림통상,윤광호,E,기타,,,2158104311,05239,"서울특별시 강동구 올림픽로 831 (암사동,광림빌딩)",,www.kwanglim.com,02-440-5000,02-441-6929,,19881228,12,,,,,,,,,0,,0,,,,00301936,2018/08/02,20200509,20260914
1101110603046,광림통상주식회사,"Kwang Lim Trading Co., Ltd.",광림통상,윤광호,E,기타,,,2158104311,05239,"서울특별시 강동구 올림픽로 831 (암사동,광림빌딩)","서울특별시 강동구 올림픽로 831 (암사동,광림빌딩)",www.kwanglim.com,02-440-5000,02-441-6929,,19881228,12,,,,,,,,,0,,0,,,,00301936,2018/08/02,20260101,20260101
1101110603046,광림통상(주),KWANG LIM TRADING CO.,,윤광호,,,,,2158104311,05239,서울 강동구 암사동,506-7  광림빌딩,,82-02-440-5062,02-441-6929,편조의복 제조업,19881228,,,,,,,,,,0,,0,,,,,,20251008,20251014
1101110603062,워너뮤직코리아주식회사,WARNER MUSIC KOREA,워너뮤직코리아,옹잉총,E,기타,,,2208103425,05510,"서울특별시 송파구 올림픽로35다길 42 (신천동, 한국루터회관) 24층",,,02-560-7911,02-560-7938,,19890110,09,,,,,,,,,0,,0,,,,00232025,2022/11/16,20200509,20260914
1101110603062,워너뮤직코리아주식회사,WARNER MUSIC KOREA,워너뮤직코리아,옹잉총,E,기타,,,2208103425,05510,"서울특별시 송파구 올림픽로35다길 42 (신천동, 한국루터회관) 24층","서울특별시 송파구 올림픽로35다길 42 (신천동, 한국루터회관) 24층",,02-560-7911,02-560-7938,,19890110,09,,,,,,,,,0,,0,,,,00232025,2022/11/16,20260101,20260101
1101110603111,세웅산업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603145,태명통상주식회사,"TAEMYUNG CO.,LTD",,박봉찬,,,,,2158114143,04547,서울 중구 을지로5가,"270-6  2,3층",,,02-2276-0424,,19890116,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110603179,(주)코스타,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603187,(주)동일전자,DONG IL ELECTRONICS CO LTD,,고형찬,,,,,1328104490,12243,경기 남양주시 일패동,668-1,,82-031-595-3000,031-595-3390,,19890101,,,,,,,,,,10,,0,,,,,,20200517,20200517
1101110603244,유신공영(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603252,성진미화,,,윤윤구,,,31,주식회사,1208123460,06302,서울 강남구 논현로28길 18,",3층 301호(도곡동, 연승빌딩) 301호",,02  563 8297,02  563 8295,,19881229,,,,,,,,Y,,28,,0,,,,,,20200517,20210930
1101110603278,주식회사 앰배텔,Ambatel Inc.,앰배텔,서 정 호,E,기타,,,1198109115,153014,서울특별시 금천구 독산 4동 1030-1,,www.ambatel.com,838-1101,3282-6500,,19881229,12,,,,,,,,,0,,0,,,,00170327,2023/02/22,20200509,20260914
1101110603278,주식회사 앰배텔,Ambatel Inc.,앰배텔,서 정 호,E,기타,,,1198109115,153014,서울특별시 금천구 독산 4동 1030-1,서울특별시 금천구 독산 4동 1030-1,www.ambatel.com,838-1101,3282-6500,,19881229,12,,,,,,,,,0,,0,,,,00170327,2023/02/22,20260101,20260101
1101110603278,(주)앰배텔,AMBATEL INC,,서정호,,,,,1198109115,08580,서울 금천구 독산4동,1030-1,,82-02-3282-6415,02-3282-6409,호텔업,19881229,,,,,,,,,,195,,0,,,,,,20251008,20251014
1101110603301,케이와이푸드넷(주),"KYFOODNET CO.,LTD.",케이와이푸드넷,안민주,E,기타,,,2158100125,13202,경기도 성남시 중원구 사기막골로 121 (상대원동),,,031-746-3852,,,19890324,12,,,,,,,,,0,,0,,,,01505140,2020/10/08,20201008,20260914
1101110603301,케이와이푸드넷(주),"KYFOODNET CO.,LTD.",케이와이푸드넷,안민주,E,기타,,,2158100125,13202,경기도 성남시 중원구 사기막골로 121 (상대원동),경기도 성남시 중원구 사기막골로 121 (상대원동),,031-746-3852,,,19890324,12,,,,,,,,,0,,0,,,,01505140,2020/10/08,20260101,20260101
1101110603301,케이와이푸드넷(주),"KY FOOD NET CO.,LTD",,안민주,,,,,2158100125,13202,경기도  성남시  중원구  사기막골로  121,(상대원동),,82-031-746-3852,031-746-1387,,19881229,,,,,,,,,,20,,0,,,,,,20200517,20200517
1101110603335,주식회사 노일가스,"Noilgas Co.,Ltd",노일가스,최계락 주원진,E,기타,,,2178102639,139200,서울특별시 노원구 상계동 1034-1,,,02-934-8851,02-934-9953,,19881229,12,,,,,,,,,0,,0,,,,00989424,2023/02/10,20200509,20260914
1101110603335,주식회사 노일가스,"Noilgas Co.,Ltd",노일가스,최계락 주원진,E,기타,,,2178102639,139200,서울특별시 노원구 상계동 1034-1,서울특별시 노원구 상계동 1034-1,,02-934-8851,02-934-9953,,19881229,12,,,,,,,,,0,,0,,,,00989424,2023/02/10,20260101,20260101
1101110603377,(주)유경데코,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110603377,(주)유경데코,,,,,,,,,,,,,000205571044,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110603385,주식회사 핵사라이프,Hexa life company,핵사라이프,김춘,E,기타,,,1028124078,140210,서울특별시 용산구 한남동 805 하이페리온 101호,,,02-798-5433,02-798-5443,,19890201,12,,,,,,,,,0,,0,,,,00547963,2017/06/30,20200509,20260914
1101110603385,주식회사 핵사라이프,Hexa life company,핵사라이프,김춘,E,기타,,,1028124078,140210,서울특별시 용산구 한남동 805 하이페리온 101호,서울특별시 용산구 한남동 805 하이페리온 101호,,02-798-5433,02-798-5443,,19890201,12,,,,,,,,,0,,0,,,,00547963,2017/06/30,20260101,20260101
1101110603393,(주)대영주방설비,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110603393,(주)대영주방설비,,,,,,,,,,,,,031-491-4902,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110603393,(주)대영주방설비,,,정시현,,,,,1348121549,15598,경기 안산시 단원구목내동,395-4번지반월공단3블럭,,82-031-0491-4902,031-0491-5701,,19881230,,,,,,,,,,54,,0,,,,,,20200517,20200517
1101110603418,주식회사신형물산,"SHIN HYOUNG CO.,LTD",신형물산,박희규,E,기타,,,2208125036,135080,서울특별시 강남구 역삼동 696-39,,없음,02-550-5300,02-563-3358,,19890101,12,,,,,,,,,0,,0,,,,00259819,2017/06/30,20200509,20260914
1101110603418,주식회사신형물산,"SHIN HYOUNG CO.,LTD",신형물산,박희규,E,기타,,,2208125036,135080,서울특별시 강남구 역삼동 696-39,서울특별시 강남구 역삼동 696-39,없음,02-550-5300,02-563-3358,,19890101,12,,,,,,,,,0,,0,,,,00259819,2017/06/30,20260101,20260101
1101110603434,진성금속(주),JINSUNG,,양재협,,,,,2188103081,18608,경기도 화성시 향남읍 발안공단로 37,진성금속(주),,82-031-354-7492,031-354-7913,1차 금속제품 도매업,19881230,,,,,,,,,,5,,0,,,,,,20220801,20230731
1101110603434,진성금속(주),JINSUNG,,양재협,,,,,2188103081,18608,경기도 화성시 향남읍 발안공단로 37,진성금속(주),,82-031-354-7492,031-354-7913,,19881230,,,,,,,,,,5,,0,,,,,,20200517,20200517
1101110603476,(주)명실업,MYUNG CO.LTD.,명실업,홍 경 택,E,기타,,,2128114391,134847,서울특별시 강동구 성내동 448-13,,"www.myung,net",02-3427-2341,02-3426-7439,,19881230,12,,,,,,,,,0,,0,,,,00300441,2017/06/30,20200509,20260914
1101110603476,(주)명실업,MYUNG CO.LTD.,명실업,홍 경 택,E,기타,,,2128114391,134847,서울특별시 강동구 성내동 448-13,서울특별시 강동구 성내동 448-13,"www.myung,net",02-3427-2341,02-3426-7439,,19881230,12,,,,,,,,,0,,0,,,,00300441,2017/06/30,20260101,20260101
1101110603484,(주)나이스,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603509,주식회사 우인기업,WOO IN CORP.,우인기업,최용표,E,기타,,,2208130408,449884,경기도 용인시 처인구 남사면 통삼리638-4,,www.wooincorp.co.kr,031-339-5590,031-339-5594,,19881231,12,,,,,,,,,0,,0,,,,00872407,2017/06/30,20200509,20260914
1101110603509,주식회사 우인기업,WOO IN CORP.,우인기업,최용표,E,기타,,,2208130408,449884,경기도 용인시 처인구 남사면 통삼리638-4,경기도 용인시 처인구 남사면 통삼리638-4,www.wooincorp.co.kr,031-339-5590,031-339-5594,,19881231,12,,,,,,,,,0,,0,,,,00872407,2017/06/30,20260101,20260101
1101110603533,(주)성해기연,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110603533,(주)성해기연,,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110603575,도보정밀공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603591,(주)대원트레이딩,"DAEWON TRADING.CO.,LTD.",,강남숙,,,,,2078147191,02528,서울 동대문구 장안동,306-2  죽산빌딩  4층,,82-02-2214-4267,02-2249-1569,,,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110603632,금성전원,,,김종래,,,31,주식회사,2028139696,14614,경기도 부천시 신흥로59번길 80,(심곡동),,02  22659231,02  22743278,,19890104,,,,,,,,Y,,7,,0,,,,,,20221130,20260914
1101110603632,금성전원,,,김종래,,,31,주식회사,2028139696,04544,서울 중구 입정동,67,,02  22659231,02  22743278,,19890104,,,,,,,,Y,,7,,0,,,,,,20200517,20221129
1101110603632,(주)금성전원,GOLD STAR JEN WON CO.LTD,,김종래,,,,,2028139696,04544,서울 중구 입정동,67번지,,82-02-2265-9231,02-2274-3278,,19890104,,,,,,,,,,0,,0,,,,,,20200517,20200517
1101110603658,미성인쇄(주),"MI SUNG PRINTING co.,LTD",미성인쇄,노재찬,E,기타,,,1198122914,153814,서울특별시 금천구 독산1동 336-6,,,864-5000,864-2600,,19890105,12,,,,,,,,,0,,0,,,,00447308,2017/06/30,20200509,20260914
1101110603658,미성인쇄(주),"MI SUNG PRINTING co.,LTD",미성인쇄,노재찬,E,기타,,,1198122914,153814,서울특별시 금천구 독산1동 336-6,서울특별시 금천구 독산1동 336-6,,864-5000,864-2600,,19890105,12,,,,,,,,,0,,0,,,,00447308,2017/06/30,20260101,20260101
1101110603682,(주)화중무역,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603723,(주)삼원철강,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20250319,20260914
1101110603723,(주)삼원철강,,,,,,,,,,,,,*,,,,,,,,,,,,,0,,0,,,,,,20200509,20250318
1101110603731,내외기계공업(주),,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,20200509,20260914
1101110603848,아라전자(주),ARA ELECT.,,김인식,,,,,1068136203,08592,서울 금천구 가산동,327-24대륭1차501호,,82-02-855-5400,02-855-3490,,19890106,,,,,,,,,,27,,0,,,,,,20200517,20200517
1101110603872,웅진코웨이개발(주),"WOONGJIN COWAY DEVELOPMENT CO.,LTD",웅진코웨이개발,박용선,E,기타,,,2168108135,100192,서울특별시 중구 을지로2가 6 내외빌딩,,www.wjcoway.co.kr,02-2172-1081,02-774-7678,,19890106,12,,,,,,,,,0,,0,,,,00161888,2017/06/30,20200509,20260914
